# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# stated-vs-realised by score tier, on the judge's OWN ordering; usd_per_session = the one-position replay of that tier over the judge's own sessions
judge	tier_frac	n	score_min	usd_per_trade	win_rate	frac_ge_600	frac_ge_1000	n_seated	usd_per_session
CELL1_RANK_CELL_CTX	0.005000	4734	3.857317	-109.540000	0.309900	0.186100	0.146000	314	-17.750000
CELL1_RANK_CELL_CTX	0.010000	9469	3.240849	-98.770000	0.316800	0.188800	0.149600	543	-21.730000
CELL1_RANK_CELL_CTX	0.020000	18937	2.576974	-59.330000	0.346400	0.202600	0.155600	980	-17.380000
CELL1_RANK_CELL_CTX	0.050000	47343	1.770400	-33.570000	0.380300	0.199000	0.144000	2247	-42.550000
CELL1_RANK_CELL_CTX	0.100000	94685	1.241025	-27.800000	0.405800	0.182600	0.122100	3875	-64.540000
CELL1_RANK_CELL_CTX	0.200000	189371	0.725856	-24.290000	0.424900	0.169100	0.102300	5655	-54.220000
CELL1_RANK_CELL_CTX	0.500000	473426	0.159848	-26.790000	0.433500	0.170400	0.097000	9309	-150.480000
CELL1_RANK_CELL_CTX	1.000000	946853	-16.050123	-28.130000	0.434400	0.167700	0.094600	10482	-175.140000
