# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# the per-session identity: bar - realised = opportunity + recoverable - surplus
judge	session	era	asset	realised_usd	ceiling_usd	bar_usd	recoverable_usd	opportunity_usd	surplus_usd
CELL1_RANK_CELL_FUSED	HG|20220701	E3	HG	260.000000	4316.250000	2000.000000	1740.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220704	E3	HG	2528.750000	3153.750000	2000.000000	0.000000	0.000000	528.750000
CELL1_RANK_CELL_FUSED	HG|20220705	E3	HG	1460.000000	4666.250000	2000.000000	540.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220706	E3	HG	510.000000	5391.250000	2000.000000	1490.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220707	E3	HG	-1215.000000	4810.000000	2000.000000	3215.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220708	E3	HG	-596.250000	3628.750000	2000.000000	2596.250000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220711	E3	HG	-677.500000	2847.500000	2000.000000	2677.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220712	E3	HG	4072.500000	4866.250000	2000.000000	0.000000	0.000000	2072.500000
CELL1_RANK_CELL_FUSED	HG|20220713	E3	HG	-1377.500000	4460.000000	2000.000000	3377.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220714	E3	HG	2428.750000	3328.750000	2000.000000	0.000000	0.000000	428.750000
CELL1_RANK_CELL_FUSED	HG|20220715	E3	HG	3297.500000	5378.750000	2000.000000	0.000000	0.000000	1297.500000
CELL1_RANK_CELL_FUSED	HG|20220718	E3	HG	-846.250000	3791.250000	2000.000000	2846.250000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220719	E3	HG	266.250000	2278.750000	2000.000000	1733.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220720	E3	HG	1766.250000	2428.750000	2000.000000	233.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220721	E3	HG	-1271.250000	2316.250000	2000.000000	3271.250000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220722	E3	HG	-2008.750000	3110.000000	2000.000000	4008.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220725	E3	HG	-621.250000	2128.750000	2000.000000	2621.250000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220726	E3	HG	-1983.750000	3653.750000	2000.000000	3983.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220727	E3	HG	-1990.000000	3453.750000	2000.000000	3990.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220728	E3	HG	1347.500000	2928.750000	2000.000000	652.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220729	E3	HG	-1927.500000	3766.250000	2000.000000	3927.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220801	E3	HG	1810.000000	2416.250000	2000.000000	190.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220802	E3	HG	-1177.500000	4103.750000	2000.000000	3177.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220803	E3	HG	-2183.750000	2116.250000	2000.000000	4183.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220804	E3	HG	1053.750000	3503.750000	2000.000000	946.250000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220805	E3	HG	935.000000	3635.000000	2000.000000	1065.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220808	E3	HG	1185.000000	2491.250000	2000.000000	815.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220809	E3	HG	-583.750000	1816.250000	2000.000000	2400.000000	183.750000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220810	E3	HG	-1252.500000	2478.750000	2000.000000	3252.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220811	E3	HG	-983.750000	1597.500000	2000.000000	2581.250000	402.500000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220812	E3	HG	1047.500000	2247.500000	2000.000000	952.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220815	E3	HG	-458.750000	4153.750000	2000.000000	2458.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220816	E3	HG	-2090.000000	1897.500000	2000.000000	3987.500000	102.500000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220817	E3	HG	-765.000000	1597.500000	2000.000000	2362.500000	402.500000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220818	E3	HG	-965.000000	3710.000000	2000.000000	2965.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220819	E3	HG	1722.500000	2535.000000	2000.000000	277.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220822	E3	HG	-752.500000	2516.250000	2000.000000	2752.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220823	E3	HG	-1627.500000	2128.750000	2000.000000	3627.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220824	E3	HG	728.750000	2010.000000	2000.000000	1271.250000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220825	E3	HG	-2058.750000	1747.500000	2000.000000	3806.250000	252.500000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220826	E3	HG	285.000000	4278.750000	2000.000000	1715.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220829	E3	HG	1535.000000	3116.250000	2000.000000	465.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220830	E3	HG	1091.250000	2478.750000	2000.000000	908.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220831	E3	HG	728.750000	4922.500000	2000.000000	1271.250000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220901	E3	HG	-965.000000	2885.000000	2000.000000	2965.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220902	E3	HG	-383.750000	1935.000000	2000.000000	2318.750000	65.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220905	E3	HG	-1715.000000	2947.500000	2000.000000	3715.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220906	E3	HG	1816.250000	2622.500000	2000.000000	183.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220907	E3	HG	-365.000000	2253.750000	2000.000000	2365.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220908	E3	HG	-2427.500000	3528.750000	2000.000000	4427.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220909	E3	HG	2122.500000	3110.000000	2000.000000	0.000000	0.000000	122.500000
CELL1_RANK_CELL_FUSED	HG|20220912	E3	HG	-1446.250000	2835.000000	2000.000000	3446.250000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220913	E3	HG	3672.500000	5241.250000	2000.000000	0.000000	0.000000	1672.500000
CELL1_RANK_CELL_FUSED	HG|20220914	E3	HG	566.250000	1103.750000	2000.000000	537.500000	896.250000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220915	E3	HG	216.250000	2935.000000	2000.000000	1783.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220916	E3	HG	-808.750000	3385.000000	2000.000000	2808.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220919	E3	HG	2447.500000	2872.500000	2000.000000	0.000000	0.000000	447.500000
CELL1_RANK_CELL_FUSED	HG|20220920	E3	HG	772.500000	2010.000000	2000.000000	1227.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220921	E3	HG	1228.750000	2116.250000	2000.000000	771.250000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220922	E3	HG	1260.000000	3210.000000	2000.000000	740.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220923	E3	HG	210.000000	3878.750000	2000.000000	1790.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220926	E3	HG	-133.750000	4272.500000	2000.000000	2133.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220927	E3	HG	135.000000	2447.500000	2000.000000	1865.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20220928	E3	HG	2297.500000	4753.750000	2000.000000	0.000000	0.000000	297.500000
CELL1_RANK_CELL_FUSED	HG|20220929	E3	HG	2572.500000	4978.750000	2000.000000	0.000000	0.000000	572.500000
CELL1_RANK_CELL_FUSED	HG|20220930	E3	HG	291.250000	2810.000000	2000.000000	1708.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221003	E3	HG	-708.750000	2297.500000	2000.000000	2708.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221004	E3	HG	-2790.000000	5435.000000	2000.000000	4790.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221005	E3	HG	-590.000000	4503.750000	2000.000000	2590.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221006	E3	HG	3853.750000	4328.750000	2000.000000	0.000000	0.000000	1853.750000
CELL1_RANK_CELL_FUSED	HG|20221007	E3	HG	1685.000000	1885.000000	2000.000000	200.000000	115.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221010	E3	HG	-1790.000000	2091.250000	2000.000000	3790.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221011	E3	HG	-1615.000000	2153.750000	2000.000000	3615.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221012	E3	HG	-308.750000	2172.500000	2000.000000	2308.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221013	E3	HG	-571.250000	4210.000000	2000.000000	2571.250000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221014	E3	HG	2691.250000	3541.250000	2000.000000	0.000000	0.000000	691.250000
CELL1_RANK_CELL_FUSED	HG|20221017	E3	HG	1066.250000	2722.500000	2000.000000	933.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221018	E3	HG	1416.250000	2347.500000	2000.000000	583.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221019	E3	HG	116.250000	2291.250000	2000.000000	1883.750000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221020	E3	HG	-1340.000000	2985.000000	2000.000000	3340.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221021	E3	HG	-1021.250000	4385.000000	2000.000000	3021.250000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221024	E3	HG	497.500000	2410.000000	2000.000000	1502.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221025	E3	HG	-202.500000	2422.500000	2000.000000	2202.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221026	E3	HG	-2.500000	3753.750000	2000.000000	2002.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221027	E3	HG	710.000000	2053.750000	2000.000000	1290.000000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221028	E3	HG	597.500000	2547.500000	2000.000000	1402.500000	0.000000	0.000000
CELL1_RANK_CELL_FUSED	HG|20221031	E3	HG	478.750000	1835.000000	2000.000000	1356.250000	165.000000	0.000000
