# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# stated-vs-realised by score tier, on the judge's OWN ordering; usd_per_session = the one-position replay of that tier over the judge's own sessions
judge	tier_frac	n	score_min	usd_per_trade	win_rate	frac_ge_600	frac_ge_1000	n_seated	usd_per_session
CELL1_GBT_M3FEATURES	0.005000	4734	0.744221	10.850000	0.504400	0.093800	0.042900	524	-7.010000
CELL1_GBT_M3FEATURES	0.010000	9469	0.730704	-4.390000	0.476500	0.102000	0.044000	974	-20.990000
CELL1_GBT_M3FEATURES	0.020000	18937	0.716037	-18.130000	0.465800	0.099000	0.042500	1910	-37.220000
CELL1_GBT_M3FEATURES	0.050000	47343	0.694263	-31.670000	0.458600	0.104100	0.044500	4230	-61.610000
CELL1_GBT_M3FEATURES	0.100000	94685	0.671119	-33.720000	0.450800	0.117400	0.054500	6783	-109.170000
CELL1_GBT_M3FEATURES	0.200000	189371	0.630899	-38.290000	0.445100	0.138900	0.069600	8956	-134.000000
CELL1_GBT_M3FEATURES	0.500000	473426	0.515149	-34.240000	0.434400	0.167300	0.092900	10334	-184.790000
CELL1_GBT_M3FEATURES	1.000000	946853	0.049717	-28.130000	0.434400	0.167700	0.094600	10482	-175.140000
