# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# the per-session identity: bar - realised = opportunity + recoverable - surplus
judge	session	era	asset	realised_usd	ceiling_usd	bar_usd	recoverable_usd	opportunity_usd	surplus_usd
CELL1_FIX2_FT2_RANDOM	HG|20220927	E3	HG	828.750000	2447.500000	2000.000000	1171.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20220928	E3	HG	-1271.250000	4753.750000	2000.000000	3271.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20220929	E3	HG	697.500000	4978.750000	2000.000000	1302.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20220930	E3	HG	-508.750000	2810.000000	2000.000000	2508.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221003	E3	HG	335.000000	2297.500000	2000.000000	1665.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221004	E3	HG	-727.500000	5435.000000	2000.000000	2727.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221005	E3	HG	485.000000	4503.750000	2000.000000	1515.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221006	E3	HG	-252.500000	4328.750000	2000.000000	2252.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221007	E3	HG	266.250000	1885.000000	2000.000000	1618.750000	115.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221010	E3	HG	-240.000000	2091.250000	2000.000000	2240.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221011	E3	HG	447.500000	2153.750000	2000.000000	1552.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221012	E3	HG	753.750000	2172.500000	2000.000000	1246.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221013	E3	HG	453.750000	4210.000000	2000.000000	1546.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221014	E3	HG	160.000000	3541.250000	2000.000000	1840.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221017	E3	HG	-677.500000	2722.500000	2000.000000	2677.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221018	E3	HG	1260.000000	2347.500000	2000.000000	740.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221019	E3	HG	203.750000	2291.250000	2000.000000	1796.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221020	E3	HG	422.500000	2985.000000	2000.000000	1577.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221021	E3	HG	97.500000	4385.000000	2000.000000	1902.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221024	E3	HG	-83.750000	2410.000000	2000.000000	2083.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221025	E3	HG	422.500000	2422.500000	2000.000000	1577.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221026	E3	HG	-171.250000	3753.750000	2000.000000	2171.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221027	E3	HG	-27.500000	2053.750000	2000.000000	2027.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221028	E3	HG	197.500000	2547.500000	2000.000000	1802.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221031	E3	HG	678.750000	1835.000000	2000.000000	1156.250000	165.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221101	E3	HG	1128.750000	3241.250000	2000.000000	871.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221102	E3	HG	153.750000	3128.750000	2000.000000	1846.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221103	E3	HG	310.000000	2460.000000	2000.000000	1690.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221104	E3	HG	-2046.250000	7622.500000	2000.000000	4046.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221107	E3	HG	1197.500000	2072.500000	2000.000000	802.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221108	E3	HG	1685.000000	2735.000000	2000.000000	315.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221109	E3	HG	-752.500000	3241.250000	2000.000000	2752.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221110	E3	HG	-1108.750000	4847.500000	2000.000000	3108.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221111	E3	HG	1097.500000	4610.000000	2000.000000	902.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221114	E3	HG	741.250000	4522.500000	2000.000000	1258.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221115	E3	HG	22.500000	3091.250000	2000.000000	1977.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221116	E3	HG	678.750000	1803.750000	2000.000000	1125.000000	196.250000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221117	E3	HG	885.000000	3491.250000	2000.000000	1115.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221118	E3	HG	-215.000000	2047.500000	2000.000000	2215.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221121	E3	HG	778.750000	2091.250000	2000.000000	1221.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221122	E3	HG	-702.500000	3316.250000	2000.000000	2702.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221123	E3	HG	-321.250000	2672.500000	2000.000000	2321.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221124	E3	HG	678.750000	1028.750000	2000.000000	350.000000	971.250000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221125	E3	HG	-146.250000	2810.000000	2000.000000	2146.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221128	E3	HG	660.000000	2503.750000	2000.000000	1340.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221129	E3	HG	697.500000	2522.500000	2000.000000	1302.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221130	E3	HG	1728.750000	3735.000000	2000.000000	271.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221201	E3	HG	-958.750000	2591.250000	2000.000000	2958.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221202	E3	HG	-227.500000	4447.500000	2000.000000	2227.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221205	E3	HG	622.500000	3110.000000	2000.000000	1377.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221206	E3	HG	966.250000	1616.250000	2000.000000	650.000000	383.750000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221207	E3	HG	1247.500000	2622.500000	2000.000000	752.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221208	E3	HG	-158.750000	1410.000000	2000.000000	1568.750000	590.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221209	E3	HG	-333.750000	2710.000000	2000.000000	2333.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221212	E3	HG	-440.000000	1703.750000	2000.000000	2143.750000	296.250000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221213	E3	HG	97.500000	2903.750000	2000.000000	1902.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221214	E3	HG	828.750000	1860.000000	2000.000000	1031.250000	140.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221215	E3	HG	822.500000	2741.250000	2000.000000	1177.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221216	E3	HG	391.250000	2010.000000	2000.000000	1608.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221219	E3	HG	-277.500000	2753.750000	2000.000000	2277.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221220	E3	HG	916.250000	2441.250000	2000.000000	1083.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221221	E3	HG	128.750000	1297.500000	2000.000000	1168.750000	702.500000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221222	E3	HG	10.000000	1972.500000	2000.000000	1962.500000	27.500000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221223	E3	HG	866.250000	2003.750000	2000.000000	1133.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221227	E3	HG	678.750000	4116.250000	2000.000000	1321.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221228	E3	HG	547.500000	1466.250000	2000.000000	918.750000	533.750000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221229	E3	HG	-196.250000	1735.000000	2000.000000	1931.250000	265.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20221230	E3	HG	578.750000	1791.250000	2000.000000	1212.500000	208.750000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230103	E4	HG	853.750000	3422.500000	2000.000000	1146.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230104	E4	HG	128.750000	2022.500000	2000.000000	1871.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230105	E4	HG	572.500000	3135.000000	2000.000000	1427.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230106	E4	HG	-146.250000	3997.500000	2000.000000	2146.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230109	E4	HG	1566.250000	2216.250000	2000.000000	433.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230110	E4	HG	110.000000	2541.250000	2000.000000	1890.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230111	E4	HG	60.000000	3122.500000	2000.000000	1940.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230112	E4	HG	1022.500000	1966.250000	2000.000000	943.750000	33.750000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230113	E4	HG	535.000000	2885.000000	2000.000000	1465.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230116	E4	HG	-102.500000	2078.750000	2000.000000	2102.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230117	E4	HG	178.750000	3322.500000	2000.000000	1821.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230118	E4	HG	-165.000000	5091.250000	2000.000000	2165.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230119	E4	HG	-683.750000	3385.000000	2000.000000	2683.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230120	E4	HG	303.750000	2866.250000	2000.000000	1696.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230123	E4	HG	1216.250000	1497.500000	2000.000000	281.250000	502.500000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230124	E4	HG	760.000000	2241.250000	2000.000000	1240.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230125	E4	HG	510.000000	2241.250000	2000.000000	1490.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230126	E4	HG	497.500000	1835.000000	2000.000000	1337.500000	165.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230127	E4	HG	-558.750000	2303.750000	2000.000000	2558.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230130	E4	HG	85.000000	2472.500000	2000.000000	1915.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230131	E4	HG	335.000000	3860.000000	2000.000000	1665.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230201	E4	HG	528.750000	2822.500000	2000.000000	1471.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230202	E4	HG	10.000000	3716.250000	2000.000000	1990.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230203	E4	HG	-421.250000	3710.000000	2000.000000	2421.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230206	E4	HG	478.750000	2178.750000	2000.000000	1521.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230207	E4	HG	241.250000	1997.500000	2000.000000	1756.250000	2.500000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230208	E4	HG	385.000000	2678.750000	2000.000000	1615.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230209	E4	HG	416.250000	2622.500000	2000.000000	1583.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230210	E4	HG	378.750000	2066.250000	2000.000000	1621.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230213	E4	HG	-565.000000	2491.250000	2000.000000	2565.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230214	E4	HG	1147.500000	1841.250000	2000.000000	693.750000	158.750000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230215	E4	HG	-765.000000	3016.250000	2000.000000	2765.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230216	E4	HG	603.750000	3110.000000	2000.000000	1396.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230217	E4	HG	10.000000	2722.500000	2000.000000	1990.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230220	E4	HG	385.000000	1922.500000	2000.000000	1537.500000	77.500000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230221	E4	HG	510.000000	2041.250000	2000.000000	1490.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230222	E4	HG	-46.250000	2297.500000	2000.000000	2046.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230223	E4	HG	128.750000	4228.750000	2000.000000	1871.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230224	E4	HG	228.750000	2772.500000	2000.000000	1771.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230227	E4	HG	-165.000000	2966.250000	2000.000000	2165.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230228	E4	HG	760.000000	2678.750000	2000.000000	1240.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230301	E4	HG	41.250000	2978.750000	2000.000000	1958.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230302	E4	HG	-696.250000	3560.000000	2000.000000	2696.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230303	E4	HG	110.000000	1703.750000	2000.000000	1593.750000	296.250000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230306	E4	HG	-371.250000	3628.750000	2000.000000	2371.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230307	E4	HG	-321.250000	3172.500000	2000.000000	2321.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230308	E4	HG	1016.250000	2166.250000	2000.000000	983.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230309	E4	HG	203.750000	1978.750000	2000.000000	1775.000000	21.250000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230310	E4	HG	1947.500000	2185.000000	2000.000000	52.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230313	E4	HG	966.250000	5135.000000	2000.000000	1033.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230314	E4	HG	1122.500000	2097.500000	2000.000000	877.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230315	E4	HG	-1115.000000	3860.000000	2000.000000	3115.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230316	E4	HG	1516.250000	2122.500000	2000.000000	483.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230317	E4	HG	497.500000	2872.500000	2000.000000	1502.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230320	E4	HG	-940.000000	3741.250000	2000.000000	2940.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230321	E4	HG	897.500000	2666.250000	2000.000000	1102.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230322	E4	HG	-52.500000	3372.500000	2000.000000	2052.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230323	E4	HG	372.500000	3653.750000	2000.000000	1627.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230324	E4	HG	-371.250000	3160.000000	2000.000000	2371.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230327	E4	HG	-502.500000	2747.500000	2000.000000	2502.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230328	E4	HG	478.750000	1760.000000	2000.000000	1281.250000	240.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230329	E4	HG	353.750000	2853.750000	2000.000000	1646.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230330	E4	HG	203.750000	2560.000000	2000.000000	1796.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230331	E4	HG	-808.750000	3772.500000	2000.000000	2808.750000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230403	E4	HG	553.750000	1597.500000	2000.000000	1043.750000	402.500000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230404	E4	HG	10.000000	3266.250000	2000.000000	1990.000000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230405	E4	HG	-221.250000	2291.250000	2000.000000	2221.250000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230406	E4	HG	472.500000	2216.250000	2000.000000	1527.500000	0.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230410	E4	HG	653.750000	1803.750000	2000.000000	1150.000000	196.250000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230411	E4	HG	441.250000	1435.000000	2000.000000	993.750000	565.000000	0.000000
CELL1_FIX2_FT2_RANDOM	HG|20230412	E4	HG	147.500000	2972.500000	2000.000000	1852.500000	0.000000	0.000000
