# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# stated-vs-realised by score tier, on the judge's OWN ordering; usd_per_session = the one-position replay of that tier over the judge's own sessions
judge	tier_frac	n	score_min	usd_per_trade	win_rate	frac_ge_600	frac_ge_1000	n_seated	usd_per_session
CELL1_FIX2_FT2_RANDOM	0.005000	4734	0.859375	-57.550000	0.438500	0.082400	0.038700	824	-19.200000
CELL1_FIX2_FT2_RANDOM	0.010000	9469	0.828125	-41.980000	0.440300	0.097200	0.047100	1442	-22.280000
CELL1_FIX2_FT2_RANDOM	0.020000	18937	0.789062	-38.430000	0.439500	0.105700	0.052700	2458	-35.600000
CELL1_FIX2_FT2_RANDOM	0.050000	47343	0.738281	-38.910000	0.442500	0.117600	0.060100	4708	-64.970000
CELL1_FIX2_FT2_RANDOM	0.100000	94685	0.691406	-34.690000	0.446600	0.131000	0.068000	6915	-62.280000
CELL1_FIX2_FT2_RANDOM	0.200000	189371	0.632812	-34.000000	0.444800	0.147500	0.077100	8984	-160.670000
CELL1_FIX2_FT2_RANDOM	0.500000	473426	0.511719	-33.390000	0.436200	0.169400	0.093900	10265	-156.270000
CELL1_FIX2_FT2_RANDOM	1.000000	946853	-0.169922	-28.130000	0.434400	0.167700	0.094600	10482	-175.140000
