# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# BLOCK A = the fixed-contract ladder (nested, increments sum to the session's recoverable pool)
# usd_raw = dollars to the DAY CEILING; usd_to_bar = the same dollars scaled into the bar-recoverable pool min($2000, ceiling) - realised
# rcell = regime_tercile x phase_dec (the matrix's own regime cell); ALL = a session-level component
judge	era	asset	rcell	component	block	improvement_type	usd_raw	usd_to_bar	n_sessions	usd_to_bar_per_session
CELL1_FIX2_FT2_RANDOM	E3	HG	ALL	OPPORTUNITY	A	generation/coverage	6900.000000	6900.000000	130	53.080000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph0	PARTICIPATION	A	throughput/abstention	-436.250000	-1256.520000	130	-9.670000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	20502.630000	14356.660000	130	110.440000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph0	SEL_WRONG_MEMBER	A	ranking	14173.750000	9339.480000	130	71.840000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph0	SEL_WRONG_MOMENT	A	moment	306.250000	225.940000	130	1.740000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph0	SEL_WRONG_SIDE	A	validity	575.000000	284.270000	130	2.190000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph1	PARTICIPATION	A	throughput/abstention	2143.750000	792.710000	130	6.100000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	18341.610000	11376.520000	130	87.510000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph1	SEL_WRONG_MEMBER	A	ranking	6682.500000	5077.560000	130	39.060000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph1	SEL_WRONG_MOMENT	A	moment	131.250000	89.810000	130	0.690000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph1	SEL_WRONG_SIDE	A	validity	5831.250000	3602.220000	130	27.710000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph2	PARTICIPATION	A	throughput/abstention	-7495.000000	-4544.710000	130	-34.960000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	28635.450000	18199.400000	130	140.000000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph2	SEL_WRONG_MEMBER	A	ranking	23553.750000	15266.130000	130	117.430000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph2	SEL_WRONG_MOMENT	A	moment	600.000000	471.450000	130	3.630000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg0|ph2	SEL_WRONG_SIDE	A	validity	2881.250000	2362.210000	130	18.170000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph0	PARTICIPATION	A	throughput/abstention	-8172.500000	-5578.170000	130	-42.910000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	21040.750000	14457.500000	130	111.210000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph0	SEL_WRONG_MEMBER	A	ranking	10512.500000	7677.370000	130	59.060000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph0	SEL_WRONG_MOMENT	A	moment	368.750000	272.780000	130	2.100000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph0	SEL_WRONG_SIDE	A	validity	1656.250000	1272.820000	130	9.790000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph1	PARTICIPATION	A	throughput/abstention	-4637.500000	-3419.660000	130	-26.310000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	18952.930000	13261.850000	130	102.010000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph1	SEL_WRONG_MEMBER	A	ranking	10900.000000	7380.300000	130	56.770000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph1	SEL_WRONG_MOMENT	A	moment	706.250000	567.490000	130	4.370000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph1	SEL_WRONG_SIDE	A	validity	5700.000000	3023.900000	130	23.260000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph2	PARTICIPATION	A	throughput/abstention	-3623.750000	-1438.660000	130	-11.070000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph2	RANKING_RESIDUAL	A	scoring/foresight	25523.880000	16810.170000	130	129.310000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph2	SEL_WRONG_MEMBER	A	ranking	22787.500000	14464.230000	130	111.260000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph2	SEL_WRONG_MOMENT	A	moment	718.750000	345.110000	130	2.650000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg1|ph2	SEL_WRONG_SIDE	A	validity	750.000000	651.210000	130	5.010000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph0	PARTICIPATION	A	throughput/abstention	-9541.250000	-5054.590000	130	-38.880000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph0	RANKING_RESIDUAL	A	scoring/foresight	22713.350000	10981.200000	130	84.470000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph0	SEL_WRONG_MEMBER	A	ranking	15368.750000	6786.860000	130	52.210000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph0	SEL_WRONG_MOMENT	A	moment	550.000000	181.960000	130	1.400000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph0	SEL_WRONG_SIDE	A	validity	1000.000000	645.040000	130	4.960000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph1	PARTICIPATION	A	throughput/abstention	132.500000	-678.080000	130	-5.220000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph1	RANKING_RESIDUAL	A	scoring/foresight	19696.750000	10957.790000	130	84.290000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph1	SEL_WRONG_MEMBER	A	ranking	7288.750000	3719.710000	130	28.610000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph1	SEL_WRONG_MOMENT	A	moment	1118.750000	539.630000	130	4.150000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph1	SEL_WRONG_SIDE	A	validity	5037.500000	2814.130000	130	21.650000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph2	PARTICIPATION	A	throughput/abstention	761.250000	114.410000	130	0.880000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph2	RANKING_RESIDUAL	A	scoring/foresight	26905.150000	14951.510000	130	115.010000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph2	SEL_WRONG_MEMBER	A	ranking	33688.750000	19618.320000	130	150.910000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph2	SEL_WRONG_MOMENT	A	moment	806.250000	357.960000	130	2.750000
CELL1_FIX2_FT2_RANDOM	E3	HG	rg2|ph2	SEL_WRONG_SIDE	A	validity	3112.500000	1865.290000	130	14.350000
CELL1_FIX2_FT2_RANDOM	E3	NKD	ALL	OPPORTUNITY	A	generation/coverage	26192.500000	26192.500000	130	201.480000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph0	PARTICIPATION	A	throughput/abstention	-2430.000000	-2137.490000	130	-16.440000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	23597.700000	19659.770000	130	151.230000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph0	SEL_WRONG_MEMBER	A	ranking	18700.000000	16579.560000	130	127.540000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph0	SEL_WRONG_MOMENT	A	moment	3925.000000	1972.530000	130	15.170000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph0	SEL_WRONG_SIDE	A	validity	5812.500000	5383.740000	130	41.410000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph1	PARTICIPATION	A	throughput/abstention	-2977.500000	-2344.970000	130	-18.040000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	10229.110000	8898.820000	130	68.450000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph1	SEL_WRONG_MEMBER	A	ranking	965.000000	1066.470000	130	8.200000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph1	SEL_WRONG_MOMENT	A	moment	287.500000	251.520000	130	1.930000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph1	SEL_WRONG_SIDE	A	validity	887.500000	682.460000	130	5.250000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph2	PARTICIPATION	A	throughput/abstention	-1262.500000	-1063.800000	130	-8.180000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	20321.050000	17251.670000	130	132.710000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph2	SEL_WRONG_MEMBER	A	ranking	23992.500000	19201.280000	130	147.700000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph2	SEL_WRONG_MOMENT	A	moment	262.500000	251.490000	130	1.930000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg0|ph2	SEL_WRONG_SIDE	A	validity	6425.000000	5118.610000	130	39.370000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph0	PARTICIPATION	A	throughput/abstention	-7135.000000	-5807.570000	130	-44.670000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	18450.000000	14397.160000	130	110.750000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph0	SEL_WRONG_MEMBER	A	ranking	9525.000000	6535.160000	130	50.270000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph0	SEL_WRONG_MOMENT	A	moment	962.500000	903.410000	130	6.950000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph0	SEL_WRONG_SIDE	A	validity	2987.500000	1407.350000	130	10.830000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph1	PARTICIPATION	A	throughput/abstention	-4290.000000	-3267.000000	130	-25.130000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	9481.690000	6906.640000	130	53.130000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph1	SEL_WRONG_MEMBER	A	ranking	-2197.500000	-1482.360000	130	-11.400000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph1	SEL_WRONG_MOMENT	A	moment	312.500000	244.110000	130	1.880000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph1	SEL_WRONG_SIDE	A	validity	837.500000	781.680000	130	6.010000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph2	PARTICIPATION	A	throughput/abstention	-1797.500000	-963.040000	130	-7.410000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph2	RANKING_RESIDUAL	A	scoring/foresight	24095.000000	17918.530000	130	137.830000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph2	SEL_WRONG_MEMBER	A	ranking	29225.000000	21335.720000	130	164.120000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph2	SEL_WRONG_MOMENT	A	moment	525.000000	405.720000	130	3.120000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg1|ph2	SEL_WRONG_SIDE	A	validity	6425.000000	4276.890000	130	32.900000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg2|ph0	PARTICIPATION	A	throughput/abstention	-2607.500000	-3225.910000	130	-24.810000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg2|ph0	RANKING_RESIDUAL	A	scoring/foresight	16815.730000	10705.900000	130	82.350000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg2|ph0	SEL_WRONG_MEMBER	A	ranking	11885.000000	6238.620000	130	47.990000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg2|ph0	SEL_WRONG_MOMENT	A	moment	137.500000	89.170000	130	0.690000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg2|ph1	PARTICIPATION	A	throughput/abstention	-782.500000	-608.830000	130	-4.680000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg2|ph1	RANKING_RESIDUAL	A	scoring/foresight	8414.780000	5976.310000	130	45.970000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg2|ph1	SEL_WRONG_MEMBER	A	ranking	-127.500000	526.940000	130	4.050000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg2|ph1	SEL_WRONG_MOMENT	A	moment	362.500000	200.780000	130	1.540000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg2|ph1	SEL_WRONG_SIDE	A	validity	2512.500000	1905.610000	130	14.660000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg2|ph2	PARTICIPATION	A	throughput/abstention	-1815.000000	-1354.120000	130	-10.420000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg2|ph2	RANKING_RESIDUAL	A	scoring/foresight	15932.440000	11229.260000	130	86.380000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg2|ph2	SEL_WRONG_MEMBER	A	ranking	21817.500000	13232.890000	130	101.790000
CELL1_FIX2_FT2_RANDOM	E3	NKD	rg2|ph2	SEL_WRONG_MOMENT	A	moment	500.000000	333.490000	130	2.570000
