# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# stated-vs-realised by score tier, on the judge's OWN ordering; usd_per_session = the one-position replay of that tier over the judge's own sessions
judge	tier_frac	n	score_min	usd_per_trade	win_rate	frac_ge_600	frac_ge_1000	n_seated	usd_per_session
FIX2_LMART_DAY	0.005000	4734	0.365700	-25.130000	0.429200	0.226900	0.136900	544	-8.280000
FIX2_LMART_DAY	0.010000	9469	0.257769	-37.670000	0.434900	0.219500	0.124500	860	-7.260000
FIX2_LMART_DAY	0.020000	18937	0.164431	-22.050000	0.438800	0.221600	0.127800	1760	-8.090000
FIX2_LMART_DAY	0.050000	47343	0.091478	-21.680000	0.426400	0.226500	0.140900	3697	-60.010000
FIX2_LMART_DAY	0.100000	94685	0.049068	-10.550000	0.424400	0.230600	0.145100	5621	-80.330000
FIX2_LMART_DAY	0.200000	189371	0.009506	-17.410000	0.416100	0.228900	0.146000	6930	-80.670000
FIX2_LMART_DAY	0.500000	473426	-0.106995	-23.700000	0.426200	0.204300	0.123500	8789	-120.990000
FIX2_LMART_DAY	1.000000	946853	-1.551244	-28.130000	0.434400	0.167700	0.094600	10482	-175.140000
