# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# BLOCK A = the fixed-contract ladder (nested, increments sum to the session's recoverable pool)
# usd_raw = dollars to the DAY CEILING; usd_to_bar = the same dollars scaled into the bar-recoverable pool min($2000, ceiling) - realised
# rcell = regime_tercile x phase_dec (the matrix's own regime cell); ALL = a session-level component
judge	era	asset	rcell	component	block	improvement_type	usd_raw	usd_to_bar	n_sessions	usd_to_bar_per_session
CELL1_REF_FORESIGHT	E3	HG	ALL	OPPORTUNITY	A	generation/coverage	6900.000000	6900.000000	130	53.080000
CELL1_REF_FORESIGHT	E3	HG	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	15.350000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	HG	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	99.510000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	HG	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	324.470000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	HG	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	26.230000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	HG	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	30.310000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	HG	rg2|ph0	RANKING_RESIDUAL	A	scoring/foresight	83.020000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	HG	rg2|ph1	RANKING_RESIDUAL	A	scoring/foresight	22.630000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	HG	rg2|ph2	RANKING_RESIDUAL	A	scoring/foresight	123.480000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	NKD	ALL	OPPORTUNITY	A	generation/coverage	26192.500000	26192.500000	130	201.480000
CELL1_REF_FORESIGHT	E3	NKD	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	218.610000	49.250000	130	0.380000
CELL1_REF_FORESIGHT	E3	NKD	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	161.620000	28.120000	130	0.220000
CELL1_REF_FORESIGHT	E3	NKD	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	109.550000	16.970000	130	0.130000
CELL1_REF_FORESIGHT	E3	NKD	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	5.180000	3.410000	130	0.030000
CELL1_REF_FORESIGHT	E3	NKD	rg1|ph2	RANKING_RESIDUAL	A	scoring/foresight	284.480000	47.630000	130	0.370000
CELL1_REF_FORESIGHT	E3	NKD	rg2|ph0	RANKING_RESIDUAL	A	scoring/foresight	8.070000	4.620000	130	0.040000
CELL1_REF_FORESIGHT	E3	SI	ALL	OPPORTUNITY	A	generation/coverage	2945.000000	2945.000000	130	22.650000
CELL1_REF_FORESIGHT	E3	SI	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	12.160000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	SI	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	5.890000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	SI	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	190.560000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	SI	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	92.730000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	SI	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	105.460000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	SI	rg2|ph0	RANKING_RESIDUAL	A	scoring/foresight	118.880000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	SI	rg2|ph1	RANKING_RESIDUAL	A	scoring/foresight	279.100000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E3	SI	rg2|ph2	RANKING_RESIDUAL	A	scoring/foresight	557.710000	0.000000	130	0.000000
CELL1_REF_FORESIGHT	E4	HG	ALL	OPPORTUNITY	A	generation/coverage	12278.750000	12278.750000	128	95.930000
CELL1_REF_FORESIGHT	E4	HG	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	23.430000	23.430000	128	0.180000
CELL1_REF_FORESIGHT	E4	HG	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	34.840000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	HG	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	183.950000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	HG	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	206.200000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	HG	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	39.810000	28.100000	128	0.220000
CELL1_REF_FORESIGHT	E4	HG	rg1|ph2	RANKING_RESIDUAL	A	scoring/foresight	184.110000	85.970000	128	0.670000
CELL1_REF_FORESIGHT	E4	HG	rg2|ph0	RANKING_RESIDUAL	A	scoring/foresight	61.540000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	HG	rg2|ph1	RANKING_RESIDUAL	A	scoring/foresight	28.610000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	NKD	ALL	OPPORTUNITY	A	generation/coverage	34185.000000	34185.000000	129	265.000000
CELL1_REF_FORESIGHT	E4	NKD	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	67.020000	67.020000	129	0.520000
CELL1_REF_FORESIGHT	E4	NKD	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	25.300000	25.300000	129	0.200000
CELL1_REF_FORESIGHT	E4	NKD	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	137.530000	137.530000	129	1.070000
CELL1_REF_FORESIGHT	E4	NKD	rg0|ph2	SEL_WRONG_MOMENT	A	moment	125.000000	125.000000	129	0.970000
CELL1_REF_FORESIGHT	E4	NKD	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	20.370000	20.370000	129	0.160000
CELL1_REF_FORESIGHT	E4	NKD	rg1|ph2	RANKING_RESIDUAL	A	scoring/foresight	29.990000	0.000000	129	0.000000
CELL1_REF_FORESIGHT	E4	NKD	rg2|ph0	RANKING_RESIDUAL	A	scoring/foresight	417.320000	79.780000	129	0.620000
CELL1_REF_FORESIGHT	E4	NKD	rg2|ph1	RANKING_RESIDUAL	A	scoring/foresight	124.960000	0.000000	129	0.000000
CELL1_REF_FORESIGHT	E4	NKD	rg2|ph2	RANKING_RESIDUAL	A	scoring/foresight	195.010000	0.000000	129	0.000000
CELL1_REF_FORESIGHT	E4	SI	ALL	OPPORTUNITY	A	generation/coverage	4587.500000	4587.500000	128	35.840000
CELL1_REF_FORESIGHT	E4	SI	rg0|ph0	PARTICIPATION	A	throughput/abstention	295.000000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	SI	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	97.550000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	SI	rg0|ph0	SEL_WRONG_MEMBER	A	ranking	-520.000000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	SI	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	69.640000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	SI	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	500.490000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	SI	rg0|ph2	SEL_WRONG_MEMBER	A	ranking	987.500000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	SI	rg0|ph2	SEL_WRONG_MOMENT	A	moment	462.500000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	SI	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	178.200000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	SI	rg1|ph1	PARTICIPATION	A	throughput/abstention	170.000000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	SI	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	142.890000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	SI	rg1|ph1	SEL_WRONG_MEMBER	A	ranking	-270.000000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	SI	rg1|ph2	RANKING_RESIDUAL	A	scoring/foresight	200.930000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	SI	rg2|ph0	RANKING_RESIDUAL	A	scoring/foresight	16.660000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	SI	rg2|ph1	RANKING_RESIDUAL	A	scoring/foresight	36.890000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E4	SI	rg2|ph2	RANKING_RESIDUAL	A	scoring/foresight	206.740000	0.000000	128	0.000000
CELL1_REF_FORESIGHT	E5	HG	ALL	OPPORTUNITY	A	generation/coverage	36158.750000	36158.750000	129	280.300000
CELL1_REF_FORESIGHT	E5	HG	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	74.880000	70.780000	129	0.550000
CELL1_REF_FORESIGHT	E5	HG	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	142.490000	101.240000	129	0.780000
CELL1_REF_FORESIGHT	E5	HG	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	122.520000	113.650000	129	0.880000
CELL1_REF_FORESIGHT	E5	HG	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	60.720000	12.910000	129	0.100000
CELL1_REF_FORESIGHT	E5	HG	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	64.620000	64.620000	129	0.500000
CELL1_REF_FORESIGHT	E5	HG	rg1|ph2	RANKING_RESIDUAL	A	scoring/foresight	213.620000	65.650000	129	0.510000
CELL1_REF_FORESIGHT	E5	HG	rg2|ph0	RANKING_RESIDUAL	A	scoring/foresight	88.660000	0.000000	129	0.000000
CELL1_REF_FORESIGHT	E5	HG	rg2|ph1	RANKING_RESIDUAL	A	scoring/foresight	29.730000	2.390000	129	0.020000
CELL1_REF_FORESIGHT	E5	HG	rg2|ph2	RANKING_RESIDUAL	A	scoring/foresight	102.740000	0.000000	129	0.000000
CELL1_REF_FORESIGHT	E5	NKD	ALL	OPPORTUNITY	A	generation/coverage	12435.000000	12435.000000	129	96.400000
CELL1_REF_FORESIGHT	E5	NKD	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	66.260000	66.260000	129	0.510000
CELL1_REF_FORESIGHT	E5	NKD	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	55.260000	50.270000	129	0.390000
CELL1_REF_FORESIGHT	E5	NKD	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	7.560000	7.560000	129	0.060000
CELL1_REF_FORESIGHT	E5	NKD	rg1|ph2	RANKING_RESIDUAL	A	scoring/foresight	33.430000	28.690000	129	0.220000
