# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# BLOCK A = the fixed-contract ladder (nested, increments sum to the session's recoverable pool)
# usd_raw = dollars to the DAY CEILING; usd_to_bar = the same dollars scaled into the bar-recoverable pool min($2000, ceiling) - realised
# rcell = regime_tercile x phase_dec (the matrix's own regime cell); ALL = a session-level component
judge	era	asset	rcell	component	block	improvement_type	usd_raw	usd_to_bar	n_sessions	usd_to_bar_per_session
CELL1_LMART_CELL	E3	HG	ALL	OPPORTUNITY	A	generation/coverage	6900.000000	6900.000000	130	53.080000
CELL1_LMART_CELL	E3	HG	rg0|ph0	PARTICIPATION	A	throughput/abstention	-4285.000000	-4439.590000	130	-34.150000
CELL1_LMART_CELL	E3	HG	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	18826.660000	13713.620000	130	105.490000
CELL1_LMART_CELL	E3	HG	rg0|ph0	SEL_WRONG_MEMBER	A	ranking	12115.000000	10714.820000	130	82.420000
CELL1_LMART_CELL	E3	HG	rg0|ph0	SEL_WRONG_MOMENT	A	moment	1231.250000	644.820000	130	4.960000
CELL1_LMART_CELL	E3	HG	rg0|ph0	SEL_WRONG_SIDE	A	validity	7718.750000	5238.950000	130	40.300000
CELL1_LMART_CELL	E3	HG	rg0|ph1	PARTICIPATION	A	throughput/abstention	4011.250000	1811.830000	130	13.940000
CELL1_LMART_CELL	E3	HG	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	15335.950000	10267.910000	130	78.980000
CELL1_LMART_CELL	E3	HG	rg0|ph1	SEL_WRONG_MEMBER	A	ranking	111.250000	213.170000	130	1.640000
CELL1_LMART_CELL	E3	HG	rg0|ph1	SEL_WRONG_MOMENT	A	moment	1337.500000	964.150000	130	7.420000
CELL1_LMART_CELL	E3	HG	rg0|ph1	SEL_WRONG_SIDE	A	validity	16512.500000	12775.910000	130	98.280000
CELL1_LMART_CELL	E3	HG	rg0|ph2	PARTICIPATION	A	throughput/abstention	-2818.750000	-1799.040000	130	-13.840000
CELL1_LMART_CELL	E3	HG	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	24486.560000	16343.350000	130	125.720000
CELL1_LMART_CELL	E3	HG	rg0|ph2	SEL_WRONG_MEMBER	A	ranking	27123.750000	20338.910000	130	156.450000
CELL1_LMART_CELL	E3	HG	rg0|ph2	SEL_WRONG_MOMENT	A	moment	593.750000	396.280000	130	3.050000
CELL1_LMART_CELL	E3	HG	rg0|ph2	SEL_WRONG_SIDE	A	validity	12362.500000	8822.930000	130	67.870000
CELL1_LMART_CELL	E3	HG	rg1|ph0	PARTICIPATION	A	throughput/abstention	-3102.500000	-1954.490000	130	-15.030000
CELL1_LMART_CELL	E3	HG	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	16086.050000	10399.790000	130	80.000000
CELL1_LMART_CELL	E3	HG	rg1|ph0	SEL_WRONG_MEMBER	A	ranking	14481.250000	10905.410000	130	83.890000
CELL1_LMART_CELL	E3	HG	rg1|ph0	SEL_WRONG_MOMENT	A	moment	293.750000	233.040000	130	1.790000
CELL1_LMART_CELL	E3	HG	rg1|ph0	SEL_WRONG_SIDE	A	validity	1837.500000	1578.180000	130	12.140000
CELL1_LMART_CELL	E3	HG	rg1|ph1	PARTICIPATION	A	throughput/abstention	-5086.250000	-4288.230000	130	-32.990000
CELL1_LMART_CELL	E3	HG	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	17606.650000	11942.520000	130	91.870000
CELL1_LMART_CELL	E3	HG	rg1|ph1	SEL_WRONG_MEMBER	A	ranking	8621.250000	7742.890000	130	59.560000
CELL1_LMART_CELL	E3	HG	rg1|ph1	SEL_WRONG_MOMENT	A	moment	918.750000	716.710000	130	5.510000
CELL1_LMART_CELL	E3	HG	rg1|ph1	SEL_WRONG_SIDE	A	validity	6493.750000	4963.220000	130	38.180000
