# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# stated-vs-realised by score tier, on the judge's OWN ordering; usd_per_session = the one-position replay of that tier over the judge's own sessions
judge	tier_frac	n	score_min	usd_per_trade	win_rate	frac_ge_600	frac_ge_1000	n_seated	usd_per_session
FIX2_GBT_MAECAP_COMPOSED	0.005000	4734	1.851525	153.060000	0.563600	0.277100	0.143900	847	32.060000
FIX2_GBT_MAECAP_COMPOSED	0.010000	9469	1.804398	109.430000	0.526200	0.258200	0.142300	1418	23.820000
FIX2_GBT_MAECAP_COMPOSED	0.020000	18937	1.746951	100.600000	0.507400	0.255200	0.151400	2235	4.080000
FIX2_GBT_MAECAP_COMPOSED	0.050000	47343	1.642586	39.700000	0.472100	0.238800	0.141700	3545	-23.100000
FIX2_GBT_MAECAP_COMPOSED	0.100000	94685	1.527950	-1.940000	0.445400	0.228900	0.137100	4501	-56.440000
FIX2_GBT_MAECAP_COMPOSED	0.200000	189371	1.361635	-17.890000	0.434400	0.221600	0.133000	5777	-57.090000
FIX2_GBT_MAECAP_COMPOSED	0.500000	473426	1.018538	-26.840000	0.430900	0.201700	0.120900	9595	-185.670000
FIX2_GBT_MAECAP_COMPOSED	1.000000	946853	0.000955	-28.130000	0.434400	0.167700	0.094600	10482	-175.140000
