# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# BLOCK A = the fixed-contract ladder (nested, increments sum to the session's recoverable pool)
# usd_raw = dollars to the DAY CEILING; usd_to_bar = the same dollars scaled into the bar-recoverable pool min($2000, ceiling) - realised
# rcell = regime_tercile x phase_dec (the matrix's own regime cell); ALL = a session-level component
judge	era	asset	rcell	component	block	improvement_type	usd_raw	usd_to_bar	n_sessions	usd_to_bar_per_session
FIX2_GBT_MAECAP_COMPOSED	E3	HG	ALL	OPPORTUNITY	A	generation/coverage	6900.000000	6900.000000	130	53.080000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg0|ph0	PARTICIPATION	A	throughput/abstention	-1558.750000	-1598.450000	130	-12.300000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	19053.520000	13731.340000	130	105.630000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg0|ph0	SEL_WRONG_MEMBER	A	ranking	17187.500000	12414.190000	130	95.490000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg0|ph0	SEL_WRONG_SIDE	A	validity	2387.500000	1532.450000	130	11.790000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg0|ph1	PARTICIPATION	A	throughput/abstention	-1981.250000	-1129.540000	130	-8.690000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	19350.530000	12251.550000	130	94.240000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg0|ph1	SEL_WRONG_MEMBER	A	ranking	13903.750000	10542.600000	130	81.100000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg0|ph1	SEL_WRONG_MOMENT	A	moment	62.500000	43.540000	130	0.330000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg0|ph2	PARTICIPATION	A	throughput/abstention	-5798.750000	-2696.690000	130	-20.740000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	26509.620000	16669.810000	130	128.230000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg0|ph2	SEL_WRONG_MEMBER	A	ranking	18735.000000	12344.530000	130	94.960000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg0|ph2	SEL_WRONG_MOMENT	A	moment	1700.000000	1238.080000	130	9.520000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg0|ph2	SEL_WRONG_SIDE	A	validity	17387.500000	11618.650000	130	89.370000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg1|ph0	PARTICIPATION	A	throughput/abstention	-2238.750000	326.820000	130	2.510000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	20313.320000	12316.800000	130	94.740000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg1|ph0	SEL_WRONG_MEMBER	A	ranking	11535.000000	9069.870000	130	69.770000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg1|ph0	SEL_WRONG_SIDE	A	validity	681.250000	470.480000	130	3.620000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg1|ph1	PARTICIPATION	A	throughput/abstention	-720.000000	-607.100000	130	-4.670000
FIX2_GBT_MAECAP_COMPOSED	E3	HG	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	19038.030000	13137.940000	130	101.060000
