# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# stated-vs-realised by score tier, on the judge's OWN ordering; usd_per_session = the one-position replay of that tier over the judge's own sessions
judge	tier_frac	n	score_min	usd_per_trade	win_rate	frac_ge_600	frac_ge_1000	n_seated	usd_per_session
LMART_M3FEATURES	0.005000	4734	0.158032	-21.670000	0.385300	0.240600	0.178700	774	2.390000
LMART_M3FEATURES	0.010000	9469	0.131974	-28.610000	0.388100	0.242800	0.176500	1419	-11.450000
LMART_M3FEATURES	0.020000	18937	0.109191	-14.890000	0.403400	0.241900	0.171900	2383	-20.420000
LMART_M3FEATURES	0.050000	47343	0.077404	-31.740000	0.407000	0.233400	0.152100	4064	-56.270000
LMART_M3FEATURES	0.100000	94685	0.046430	-38.630000	0.413800	0.227000	0.143000	5486	-98.870000
LMART_M3FEATURES	0.200000	189371	0.011757	-31.750000	0.421100	0.224900	0.139700	7253	-170.450000
LMART_M3FEATURES	0.500000	473426	-0.085340	-30.520000	0.430800	0.199000	0.117300	9513	-189.010000
LMART_M3FEATURES	1.000000	946853	-0.832900	-28.130000	0.434400	0.167700	0.094600	10482	-175.140000
