# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# stated-vs-realised by score tier, on the judge's OWN ordering; usd_per_session = the one-position replay of that tier over the judge's own sessions
judge	tier_frac	n	score_min	usd_per_trade	win_rate	frac_ge_600	frac_ge_1000	n_seated	usd_per_session
CELL1_PROBE_PRE_V_shared_MULTI_CTX	0.005000	4734	0.906262	-6.390000	0.434700	0.113900	0.058700	481	-2.990000
CELL1_PROBE_PRE_V_shared_MULTI_CTX	0.010000	9469	0.853640	-18.800000	0.433200	0.114900	0.058200	973	-18.990000
CELL1_PROBE_PRE_V_shared_MULTI_CTX	0.020000	18937	0.803807	-36.970000	0.435400	0.112600	0.055600	1885	-44.410000
CELL1_PROBE_PRE_V_shared_MULTI_CTX	0.050000	47343	0.739036	-47.350000	0.436500	0.115600	0.059900	3930	-81.370000
CELL1_PROBE_PRE_V_shared_MULTI_CTX	0.100000	94685	0.688830	-43.470000	0.437900	0.126000	0.063800	6439	-108.530000
CELL1_PROBE_PRE_V_shared_MULTI_CTX	0.200000	189371	0.631962	-39.670000	0.438100	0.143000	0.074100	8873	-151.310000
CELL1_PROBE_PRE_V_shared_MULTI_CTX	0.500000	473426	0.503913	-34.680000	0.435300	0.167000	0.092100	10245	-152.180000
CELL1_PROBE_PRE_V_shared_MULTI_CTX	1.000000	946853	-0.556272	-28.130000	0.434400	0.167700	0.094600	10482	-175.140000
