# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# stated-vs-realised by score tier, on the judge's OWN ordering; usd_per_session = the one-position replay of that tier over the judge's own sessions
judge	tier_frac	n	score_min	usd_per_trade	win_rate	frac_ge_600	frac_ge_1000	n_seated	usd_per_session
CELL1_LMART_CELL_HP	0.005000	4734	0.930613	39.380000	0.412300	0.193500	0.131000	609	25.130000
CELL1_LMART_CELL_HP	0.010000	9469	0.838537	25.650000	0.422100	0.200000	0.133400	1192	17.300000
CELL1_LMART_CELL_HP	0.020000	18937	0.726540	5.030000	0.425400	0.198400	0.126500	2233	-20.620000
CELL1_LMART_CELL_HP	0.050000	47343	0.524263	-26.980000	0.423700	0.192300	0.116300	4370	-51.260000
CELL1_LMART_CELL_HP	0.100000	94685	0.303649	-24.800000	0.430000	0.192700	0.112700	7303	-45.120000
CELL1_LMART_CELL_HP	0.200000	189371	0.029485	-28.230000	0.433200	0.189100	0.107700	9753	-151.420000
CELL1_LMART_CELL_HP	0.500000	473426	-0.723408	-32.090000	0.436300	0.176600	0.099000	10010	-174.990000
CELL1_LMART_CELL_HP	1.000000	946853	-5.030886	-28.130000	0.434400	0.167700	0.094600	10482	-175.140000
