# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# stated-vs-realised by score tier, on the judge's OWN ordering; usd_per_session = the one-position replay of that tier over the judge's own sessions
judge	tier_frac	n	score_min	usd_per_trade	win_rate	frac_ge_600	frac_ge_1000	n_seated	usd_per_session
E3E7_LMART_HP_NOTF	0.005000	3873	0.762663	-51.980000	0.452600	0.130600	0.068900	503	-13.110000
E3E7_LMART_HP_NOTF	0.010000	7745	0.688991	-17.820000	0.463300	0.157400	0.074200	997	-6.870000
E3E7_LMART_HP_NOTF	0.020000	15490	0.594704	-21.650000	0.456200	0.158000	0.077000	1793	-19.490000
E3E7_LMART_HP_NOTF	0.050000	38726	0.432917	-2.500000	0.459200	0.168300	0.087600	4043	-40.660000
E3E7_LMART_HP_NOTF	0.100000	77452	0.275255	-8.370000	0.454500	0.173400	0.092100	6749	-68.920000
E3E7_LMART_HP_NOTF	0.200000	154905	-0.008367	-12.260000	0.451200	0.177600	0.096500	8013	-134.070000
E3E7_LMART_HP_NOTF	0.500000	387262	-0.626787	-31.090000	0.438000	0.171300	0.094300	7895	-131.980000
E3E7_LMART_HP_NOTF	1.000000	774525	-3.678087	-25.300000	0.440300	0.161800	0.088900	8452	-146.430000
