# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# BLOCK A = the fixed-contract ladder (nested, increments sum to the session's recoverable pool)
# usd_raw = dollars to the DAY CEILING; usd_to_bar = the same dollars scaled into the bar-recoverable pool min($2000, ceiling) - realised
# rcell = regime_tercile x phase_dec (the matrix's own regime cell); ALL = a session-level component
judge	era	asset	rcell	component	block	improvement_type	usd_raw	usd_to_bar	n_sessions	usd_to_bar_per_session
FIX2_GBT_CRE26_COMPOSED	E3	HG	ALL	OPPORTUNITY	A	generation/coverage	6900.000000	6900.000000	130	53.080000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg0|ph0	PARTICIPATION	A	throughput/abstention	2323.750000	2057.980000	130	15.830000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	20083.190000	13939.740000	130	107.230000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg0|ph0	SEL_WRONG_MEMBER	A	ranking	16717.500000	12239.700000	130	94.150000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg0|ph1	PARTICIPATION	A	throughput/abstention	-833.750000	-568.370000	130	-4.370000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	20554.150000	13604.750000	130	104.650000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg0|ph1	SEL_WRONG_MEMBER	A	ranking	14755.000000	11243.230000	130	86.490000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg0|ph1	SEL_WRONG_MOMENT	A	moment	62.500000	43.540000	130	0.330000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg0|ph2	PARTICIPATION	A	throughput/abstention	-11443.750000	-8346.160000	130	-64.200000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	29693.830000	20328.620000	130	156.370000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg0|ph2	SEL_WRONG_MEMBER	A	ranking	19243.750000	14160.610000	130	108.930000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg0|ph2	SEL_WRONG_MOMENT	A	moment	1018.750000	782.560000	130	6.020000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg0|ph2	SEL_WRONG_SIDE	A	validity	18667.500000	12624.920000	130	97.110000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg1|ph0	PARTICIPATION	A	throughput/abstention	-577.500000	-308.480000	130	-2.370000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	21068.440000	13640.230000	130	104.920000
FIX2_GBT_CRE26_COMPOSED	E3	HG	rg1|ph0	SEL_WRONG_MEMBER	A	ranking	7841.250000	6506.070000	130	50.050000
