date,open,high,low,close,volume
2018-06-22,22405.0,22625.0,22390.0,22540.0,7420
2018-06-25,22470.0,22555.0,22025.0,22195.0,14863
2018-06-26,22210.0,22405.0,22095.0,22335.0,8652
2018-06-27,22310.0,22440.0,22125.0,22165.0,11740
2018-06-28,22175.0,22345.0,22060.0,22320.0,10896
2018-06-29,22335.0,22370.0,22165.0,22265.0,9695
2018-07-02,22265.0,22330.0,21715.0,21885.0,12903
2018-07-03,21900.0,21945.0,21580.0,21735.0,0
2018-07-05,21720.0,21755.0,21475.0,21720.0,13526
2018-07-06,21700.0,21895.0,21655.0,21830.0,9818
2018-07-09,21815.0,22225.0,21815.0,22215.0,9148
2018-07-10,22220.0,22325.0,22165.0,22260.0,7230
2018-07-11,22150.0,22165.0,21760.0,22030.0,11671
2018-07-12,22015.0,22360.0,21995.0,22355.0,8217
2018-07-13,22345.0,22705.0,22335.0,22590.0,10441
2018-07-16,22605.0,22745.0,22555.0,22565.0,3732
2018-07-17,22545.0,22890.0,22510.0,22875.0,9342
2018-07-18,22865.0,22955.0,22785.0,22885.0,5795
2018-07-19,22885.0,22930.0,22690.0,22725.0,5515
2018-07-20,22710.0,22875.0,22505.0,22545.0,11165
2018-07-23,22510.0,22560.0,22345.0,22485.0,7224
2018-07-24,22480.0,22625.0,22410.0,22580.0,6624
2018-07-25,22565.0,22670.0,22515.0,22625.0,7019
2018-07-26,22575.0,22680.0,22535.0,22640.0,6121
2018-07-27,22675.0,22755.0,22580.0,22635.0,7550
2018-07-30,22630.0,22635.0,22475.0,22490.0,5910
2018-07-31,22475.0,22710.0,22355.0,22640.0,11356
2018-08-01,22660.0,22830.0,22560.0,22650.0,7798
2018-08-02,22705.0,22750.0,22385.0,22585.0,7778
2018-08-03,22625.0,22740.0,22450.0,22580.0,5081
2018-08-06,22580.0,22620.0,22450.0,22545.0,8672
2018-08-07,22535.0,22690.0,22530.0,22685.0,4825
2018-08-08,22660.0,22810.0,22550.0,22580.0,5691
2018-08-09,22570.0,22630.0,22495.0,22575.0,4572
2018-08-10,22545.0,22620.0,22070.0,22185.0,13859
2018-08-13,22125.0,22155.0,21830.0,22050.0,15749
2018-08-14,22085.0,22385.0,22030.0,22335.0,8673
2018-08-15,22345.0,22365.0,21855.0,22010.0,9839
2018-08-16,22005.0,22360.0,21875.0,22290.0,10325
2018-08-17,22300.0,22340.0,22090.0,22270.0,6943
2018-08-20,22270.0,22280.0,22135.0,22180.0,4655
2018-08-21,22150.0,22370.0,22045.0,22315.0,5862
2018-08-22,22230.0,22455.0,22145.0,22370.0,5801
2018-08-23,22400.0,22525.0,22365.0,22500.0,5950
2018-08-24,22490.0,22645.0,22445.0,22615.0,4758
2018-08-27,22625.0,22920.0,22625.0,22890.0,5684
2018-08-28,22915.0,22990.0,22775.0,22810.0,6274
2018-08-29,22780.0,23020.0,22780.0,22985.0,7044
2018-08-30,23020.0,23145.0,22665.0,22740.0,9990
2018-08-31,22715.0,22905.0,22685.0,22825.0,0
2018-09-04,22770.0,22810.0,22595.0,22715.0,12020
2018-09-05,22745.0,22745.0,22490.0,22530.0,8915
2018-09-06,22510.0,22565.0,22365.0,22410.0,13503
2018-09-07,22400.0,22450.0,22160.0,22350.0,15134
2018-09-10,22370.0,22500.0,22245.0,22450.0,13533
2018-09-11,22465.0,22750.0,22450.0,22715.0,14591
2018-09-12,22735.0,22740.0,22535.0,22650.0,14690
2018-09-13,22645.0,23005.0,22625.0,22980.0,12557
2018-09-14,22855.0,23130.0,22820.0,23095.0,18329
2018-09-17,23055.0,23240.0,23005.0,23055.0,6352
2018-09-18,23060.0,23765.0,22910.0,23710.0,17859
2018-09-19,23695.0,23730.0,23545.0,23615.0,11286
2018-09-20,23635.0,23740.0,23455.0,23720.0,9229
2018-09-21,23725.0,23855.0,23650.0,23770.0,9477
2018-09-24,23695.0,23750.0,23625.0,23735.0,4523
2018-09-25,23750.0,23905.0,23690.0,23840.0,7713
2018-09-26,23870.0,24060.0,23865.0,23915.0,8561
2018-09-27,23900.0,24155.0,23810.0,24055.0,12520
2018-09-28,24090.0,24320.0,24030.0,24185.0,13249
2018-10-01,24250.0,24515.0,24170.0,24455.0,8933
2018-10-02,24440.0,24475.0,24125.0,24255.0,10388
2018-10-03,24265.0,24390.0,24060.0,24310.0,9050
2018-10-04,24300.0,24325.0,23650.0,23790.0,15051
2018-10-05,23800.0,23970.0,23585.0,23695.0,14476
2018-10-08,23720.0,23840.0,23395.0,23655.0,6679
2018-10-09,23630.0,23650.0,23355.0,23555.0,11379
2018-10-10,23555.0,23625.0,22740.0,22835.0,17148
2018-10-11,22770.0,22945.0,22275.0,22525.0,37321
2018-10-12,22585.0,22790.0,22250.0,22590.0,18626
2018-10-15,22605.0,22630.0,22070.0,22300.0,15694
2018-10-16,22250.0,22935.0,22185.0,22910.0,12891
2018-10-17,22935.0,22980.0,22670.0,22900.0,12618
2018-10-18,22930.0,22980.0,22195.0,22345.0,12610
2018-10-19,22320.0,22720.0,22250.0,22485.0,11447
2018-10-22,22430.0,22745.0,22295.0,22500.0,11574
2018-10-23,22470.0,22515.0,21670.0,22205.0,27726
2018-10-24,22160.0,22240.0,21375.0,21430.0,26533
2018-10-25,21505.0,21815.0,21230.0,21590.0,26625
2018-10-26,21540.0,21560.0,20825.0,21280.0,33931
2018-10-29,21300.0,21525.0,20830.0,21055.0,21955
2018-10-30,21045.0,21705.0,20985.0,21655.0,23650
2018-10-31,21700.0,21970.0,21590.0,21795.0,15724
2018-11-01,21800.0,21890.0,21535.0,21790.0,14628
2018-11-02,21715.0,22340.0,21690.0,22030.0,23698
2018-11-05,21990.0,22105.0,21880.0,22020.0,8733
2018-11-06,22035.0,22285.0,21995.0,22270.0,10888
2018-11-07,22245.0,22590.0,22010.0,22585.0,17723
2018-11-08,22570.0,22600.0,22380.0,22480.0,14191
2018-11-09,22460.0,22500.0,22025.0,22150.0,11728
2018-11-12,22150.0,22340.0,21750.0,21800.0,9984
2018-11-13,21770.0,21975.0,21490.0,21785.0,15977
2018-11-14,21775.0,22000.0,21560.0,21675.0,13770
2018-11-15,21675.0,21950.0,21550.0,21950.0,17360
2018-11-16,21925.0,21925.0,21505.0,21755.0,13467
2018-11-19,21695.0,21925.0,21540.0,21605.0,8980
2018-11-20,21585.0,21695.0,21185.0,21235.0,18206
2018-11-21,21245.0,21760.0,21180.0,21655.0,11408
2018-11-23,21580.0,21695.0,21460.0,21485.0,7549
2018-11-26,21495.0,22095.0,21495.0,22055.0,8383
2018-11-27,21975.0,22205.0,21825.0,22095.0,12260
2018-11-28,22135.0,22425.0,22050.0,22400.0,14093
2018-11-29,22400.0,22440.0,22200.0,22300.0,9860
2018-11-30,22295.0,22435.0,22235.0,22420.0,8424
2018-12-03,22600.0,22780.0,22535.0,22645.0,16575
2018-12-04,22635.0,22635.0,21580.0,21610.0,18404
2018-12-06,21910.0,21910.0,21075.0,21580.0,26754
2018-12-07,21615.0,21735.0,21250.0,21340.0,19869
2018-12-10,21300.0,21390.0,20950.0,21320.0,27991
2018-12-11,21355.0,21530.0,21070.0,21345.0,23641
2018-12-12,21275.0,21825.0,21275.0,21645.0,20495
2018-12-13,21670.0,21925.0,21665.0,21715.0,13721
2018-12-14,21710.0,21730.0,21225.0,21265.0,13433
2018-12-17,21195.0,21540.0,20950.0,21130.0,12242
2018-12-18,21150.0,21295.0,20955.0,21005.0,12843
2018-12-19,20990.0,21165.0,20545.0,20665.0,17156
2018-12-20,20670.0,20815.0,20065.0,20385.0,21539
2018-12-21,20390.0,20425.0,19760.0,19835.0,21704
2018-12-24,19785.0,19945.0,19275.0,19290.0,6465
2018-12-26,19220.0,20110.0,18960.0,20070.0,19555
2018-12-27,20060.0,20225.0,19540.0,20075.0,15844
2018-12-28,20035.0,20095.0,19750.0,19960.0,13276
2018-12-31,20055.0,20120.0,19755.0,19860.0,3993
2019-01-02,19900.0,20005.0,19320.0,19855.0,10961
2019-01-03,19600.0,19690.0,19325.0,19425.0,10889
2019-01-04,19445.0,20225.0,19250.0,20135.0,18200
2019-01-07,20190.0,20335.0,20000.0,20205.0,10856
2019-01-08,20215.0,20440.0,20120.0,20330.0,10767
2019-01-09,20330.0,20510.0,20200.0,20290.0,10548
2019-01-10,20295.0,20405.0,20060.0,20375.0,9114
2019-01-11,20385.0,20405.0,20205.0,20305.0,10287
2019-01-14,20290.0,20290.0,20000.0,20130.0,3804
2019-01-15,20145.0,20595.0,20140.0,20525.0,10734
2019-01-16,20550.0,20600.0,20325.0,20510.0,6784
2019-01-17,20520.0,20630.0,20210.0,20515.0,9634
2019-01-18,20545.0,20990.0,20465.0,20950.0,10877
2019-01-22,20945.0,20965.0,20350.0,20450.0,15374
2019-01-23,20440.0,20740.0,20420.0,20575.0,9117
2019-01-24,20560.0,20655.0,20445.0,20595.0,6749
2019-01-25,20600.0,20910.0,20555.0,20810.0,8690
2019-01-28,20810.0,20840.0,20475.0,20595.0,7059
2019-01-29,20570.0,20755.0,20405.0,20630.0,9424
2019-01-30,20700.0,20845.0,20515.0,20805.0,12149
2019-01-31,20810.0,20885.0,20635.0,20835.0,11220
2019-02-01,20845.0,20920.0,20715.0,20805.0,12296
2019-02-04,20770.0,20905.0,20755.0,20890.0,147686
2019-02-05,20885.0,20970.0,20805.0,20930.0,6442
2019-02-06,20945.0,20950.0,20815.0,20870.0,5529
2019-02-07,20855.0,20895.0,20450.0,20540.0,11665
2019-02-08,20535.0,20540.0,20170.0,20310.0,10404
2019-02-11,20345.0,20480.0,20210.0,20450.0,5423
2019-02-12,20425.0,20965.0,20395.0,20930.0,10089
2019-02-13,20950.0,21195.0,20910.0,21105.0,8420
2019-02-14,21105.0,21240.0,20940.0,21000.0,9927
2019-02-15,20965.0,21245.0,20820.0,21220.0,9834
2019-02-19,21220.0,21400.0,21175.0,21330.0,13758
2019-02-20,21325.0,21480.0,21290.0,21400.0,6599
2019-02-21,21400.0,21545.0,21300.0,21360.0,7154
2019-02-22,21340.0,21495.0,21320.0,21430.0,4943
2019-02-25,21480.0,21630.0,21440.0,21570.0,6868
2019-02-26,21565.0,21615.0,21380.0,21525.0,6863
2019-02-27,21520.0,21600.0,21455.0,21565.0,7954
2019-02-28,21570.0,21570.0,21290.0,21490.0,10870
2019-03-01,21460.0,21775.0,21440.0,21760.0,9492
2019-03-04,21820.0,21865.0,21600.0,21685.0,15877
2019-03-05,21675.0,21835.0,21655.0,21690.0,18980
2019-03-06,21690.0,21700.0,21530.0,21535.0,22529
2019-03-07,21535.0,21540.0,21220.0,21285.0,11733
2019-03-08,21110.0,21175.0,20680.0,20935.0,17773
2019-03-11,20990.0,21190.0,20780.0,21165.0,7141
2019-03-12,21200.0,21410.0,21175.0,21260.0,8512
2019-03-13,21270.0,21360.0,21015.0,21320.0,7634
2019-03-14,21360.0,21385.0,21120.0,21200.0,10124
2019-03-15,21175.0,21400.0,21170.0,21355.0,8873
2019-03-18,21370.0,21475.0,21340.0,21435.0,5862
2019-03-19,21445.0,21520.0,21275.0,21420.0,8394
2019-03-20,21420.0,21490.0,21255.0,21290.0,8554
2019-03-21,21270.0,21445.0,21160.0,21440.0,6152
2019-03-22,21440.0,21505.0,20950.0,21000.0,12840
2019-03-25,21025.0,21065.0,20705.0,20965.0,14418
2019-03-26,20970.0,21365.0,20960.0,21290.0,10795
2019-03-27,21330.0,21415.0,21085.0,21205.0,12428
2019-03-28,21195.0,21250.0,20985.0,21225.0,11556
2019-03-29,21225.0,21330.0,21165.0,21285.0,10905
2019-04-01,21350.0,21695.0,21350.0,21650.0,13536
2019-04-02,21630.0,21765.0,21490.0,21545.0,9595
2019-04-03,21535.0,21850.0,21500.0,21780.0,10921
2019-04-04,21785.0,21805.0,21685.0,21795.0,5361
2019-04-05,21795.0,21890.0,21750.0,21875.0,6012
2019-04-08,21875.0,21985.0,21735.0,21815.0,5572
2019-04-09,21825.0,21835.0,21610.0,21635.0,5562
2019-04-10,21640.0,21750.0,21565.0,21665.0,6378
2019-04-11,21665.0,21755.0,21635.0,21725.0,6070
2019-04-12,21725.0,22095.0,21705.0,22070.0,7699
2019-04-15,22075.0,22240.0,22055.0,22160.0,7302
2019-04-16,22170.0,22330.0,22140.0,22265.0,6231
2019-04-17,22270.0,22365.0,22200.0,22280.0,6672
2019-04-18,22275.0,22305.0,22070.0,22265.0,7244
2019-04-22,22270.0,22305.0,22105.0,22260.0,5680
2019-04-23,22285.0,22375.0,22130.0,22355.0,5981
2019-04-24,22360.0,22390.0,22145.0,22240.0,6122
2019-04-25,22175.0,22375.0,22165.0,22220.0,9128
2019-04-26,22165.0,22380.0,22075.0,22345.0,9870
2019-04-29,22365.0,22470.0,22345.0,22405.0,3102
2019-04-30,22400.0,22430.0,22275.0,22375.0,5198
2019-05-01,22500.0,22500.0,22190.0,22215.0,4496
2019-05-02,22160.0,22380.0,22160.0,22295.0,5049
2019-05-03,22310.0,22505.0,22225.0,22490.0,3861
2019-05-06,22310.0,22310.0,21925.0,22210.0,10256
2019-05-07,22135.0,22170.0,21535.0,21675.0,15353
2019-05-08,21680.0,21695.0,21435.0,21545.0,14148
2019-05-09,21530.0,21560.0,21085.0,21340.0,16686
2019-05-10,21330.0,21595.0,21085.0,21505.0,24261
2019-05-13,21325.0,21385.0,20785.0,20820.0,14538
2019-05-14,20815.0,21195.0,20765.0,21145.0,11790
2019-05-15,21165.0,21205.0,20890.0,21170.0,11394
2019-05-16,21195.0,21355.0,20955.0,21265.0,10262
2019-05-17,21250.0,21405.0,21150.0,21235.0,10038
2019-05-20,21200.0,21445.0,21065.0,21155.0,9667
2019-05-21,21205.0,21400.0,21165.0,21380.0,6873
2019-05-22,21375.0,21415.0,21190.0,21240.0,8256
2019-05-23,21240.0,21240.0,20820.0,20865.0,9033
2019-05-24,20855.0,21200.0,20805.0,21130.0,8005
2019-05-28,21150.0,21295.0,20995.0,21020.0,10448
2019-05-29,20980.0,21065.0,20735.0,20880.0,11413
2019-05-30,20900.0,20995.0,20810.0,20955.0,6781
2019-05-31,20950.0,20965.0,20380.0,20425.0,20732
2019-06-03,20390.0,20525.0,20295.0,20465.0,13974
2019-06-04,20470.0,20730.0,20285.0,20725.0,11991
2019-06-05,20725.0,20870.0,20645.0,20790.0,11316
2019-06-06,20780.0,20915.0,20660.0,20880.0,11599
2019-06-07,20855.0,21065.0,20805.0,21035.0,13033
2019-06-10,21150.0,21250.0,21075.0,21120.0,16826
2019-06-11,21125.0,21330.0,21070.0,21190.0,16688
2019-06-12,21175.0,21260.0,21025.0,21045.0,7178
2019-06-13,21030.0,21135.0,20935.0,21070.0,8653
2019-06-14,21010.0,21085.0,20945.0,21015.0,7033
2019-06-17,21020.0,21155.0,21015.0,21095.0,8582
2019-06-18,21105.0,21230.0,20875.0,21210.0,14852
2019-06-19,21210.0,21335.0,21200.0,21310.0,9863
2019-06-20,21310.0,21595.0,21300.0,21460.0,14186
2019-06-21,21475.0,21475.0,21140.0,21190.0,16420
2019-06-24,21145.0,21285.0,21130.0,21180.0,9952
2019-06-25,21170.0,21265.0,21030.0,21055.0,8402
2019-06-26,21035.0,21240.0,21015.0,21115.0,7288
2019-06-27,21090.0,21320.0,21080.0,21220.0,8435
2019-06-28,21225.0,21380.0,21170.0,21320.0,6660
2019-07-01,21560.0,21825.0,21540.0,21695.0,9808
2019-07-02,21675.0,21760.0,21585.0,21710.0,6410
2019-07-03,21710.0,21720.0,21545.0,21705.0,4665
2019-07-05,21725.0,21730.0,21570.0,21665.0,6526
2019-07-08,21730.0,21735.0,21475.0,21595.0,4565
2019-07-09,21580.0,21665.0,21460.0,21515.0,5576
2019-07-10,21530.0,21625.0,21480.0,21545.0,6160
2019-07-11,21535.0,21635.0,21510.0,21610.0,8213
2019-07-12,21615.0,21685.0,21565.0,21585.0,4564
2019-07-15,21600.0,21690.0,21510.0,21600.0,3831
2019-07-16,21575.0,21630.0,21445.0,21485.0,6228
2019-07-17,21470.0,21470.0,21285.0,21330.0,6896
2019-07-18,21290.0,21315.0,20965.0,21135.0,9724
2019-07-19,21160.0,21445.0,21095.0,21270.0,9148
2019-07-22,21290.0,21415.0,21280.0,21390.0,5164
2019-07-23,21410.0,21705.0,21375.0,21700.0,7113
2019-07-24,21690.0,21750.0,21605.0,21745.0,6222
2019-07-25,21730.0,21805.0,21595.0,21625.0,9280
2019-07-26,21615.0,21680.0,21570.0,21655.0,6817
2019-07-29,21650.0,21660.0,21490.0,21625.0,5729
2019-07-30,21630.0,21770.0,21455.0,21485.0,6951
2019-07-31,21505.0,21565.0,21245.0,21375.0,11039
2019-08-01,21315.0,21570.0,21025.0,21045.0,18582
2019-08-02,21030.0,21155.0,20765.0,20885.0,20815
2019-08-05,20885.0,20925.0,20170.0,20250.0,22511
2019-08-06,20185.0,20650.0,19900.0,20630.0,22339
2019-08-07,20630.0,20650.0,20220.0,20610.0,17264
2019-08-08,20610.0,20795.0,20445.0,20780.0,11867
2019-08-09,20720.0,20765.0,20370.0,20490.0,10356
2019-08-12,20525.0,20585.0,20220.0,20280.0,10928
2019-08-13,20285.0,20760.0,20215.0,20725.0,21829
2019-08-14,20735.0,20765.0,20100.0,20125.0,15428
2019-08-15,20080.0,20500.0,20075.0,20320.0,20722
2019-08-16,20315.0,20595.0,20280.0,20570.0,6992
2019-08-19,20570.0,20685.0,20485.0,20645.0,5303
2019-08-20,20630.0,20665.0,20455.0,20485.0,5441
2019-08-21,20455.0,20725.0,20450.0,20685.0,4656
2019-08-22,20700.0,20745.0,20530.0,20595.0,4746
2019-08-23,20610.0,20720.0,20135.0,20195.0,14454
2019-08-26,20050.0,20600.0,19845.0,20540.0,18812
2019-08-27,20530.0,20565.0,20365.0,20415.0,7625
2019-08-28,20415.0,20520.0,20315.0,20515.0,6590
2019-08-29,20475.0,20725.0,20360.0,20705.0,6234
2019-08-30,20675.0,20790.0,20620.0,20665.0,6982
2019-09-03,20480.0,20675.0,20400.0,20595.0,9646
2019-09-04,20605.0,20820.0,20555.0,20810.0,9498
2019-09-05,20810.0,21265.0,20785.0,21150.0,9444
2019-09-06,21140.0,21245.0,21130.0,21220.0,5497
2019-09-09,21235.0,21375.0,21190.0,21350.0,10676
2019-09-10,21340.0,21475.0,21295.0,21455.0,16327
2019-09-11,21475.0,21690.0,21445.0,21665.0,14283
2019-09-12,21675.0,21875.0,21675.0,21845.0,18466
2019-09-13,21700.0,21955.0,21695.0,21915.0,8692
2019-09-16,21840.0,21845.0,21660.0,21790.0,5341
2019-09-17,21810.0,21910.0,21745.0,21890.0,9965
2019-09-18,21885.0,21960.0,21785.0,21945.0,7823
2019-09-19,21970.0,22120.0,21865.0,21985.0,8237
2019-09-20,21985.0,22055.0,21815.0,21830.0,8608
2019-09-23,21830.0,21990.0,21715.0,21810.0,10093
2019-09-24,21820.0,22020.0,21680.0,21730.0,12275
2019-09-25,21740.0,21925.0,21680.0,21910.0,8984
2019-09-26,21920.0,22035.0,21840.0,21985.0,10991
2019-09-27,21990.0,22005.0,21690.0,21730.0,11988
2019-09-30,21850.0,21900.0,21680.0,21895.0,8240
2019-10-01,21890.0,22045.0,21675.0,21700.0,8718
2019-10-02,21715.0,21805.0,21300.0,21365.0,10683
2019-10-03,21380.0,21480.0,21070.0,21380.0,13739
2019-10-04,21375.0,21565.0,21285.0,21555.0,8596
2019-10-07,21425.0,21625.0,21310.0,21510.0,6005
2019-10-08,21495.0,21650.0,21345.0,21355.0,11827
2019-10-09,21375.0,21635.0,21340.0,21595.0,10322
2019-10-10,21600.0,21765.0,21325.0,21700.0,15146
2019-10-11,21750.0,22265.0,21695.0,22060.0,12276
2019-10-14,22055.0,22130.0,21905.0,22010.0,5754
2019-10-15,22015.0,22580.0,22015.0,22540.0,13709
2019-10-16,22535.0,22630.0,22445.0,22540.0,8488
2019-10-17,22545.0,22705.0,22430.0,22540.0,8195
2019-10-18,22550.0,22660.0,22420.0,22505.0,5785
2019-10-21,22490.0,22715.0,22460.0,22705.0,4945
2019-10-22,22705.0,22820.0,22635.0,22700.0,3732
2019-10-23,22660.0,22810.0,22495.0,22805.0,5950
2019-10-24,22805.0,22875.0,22740.0,22825.0,5428
2019-10-25,22785.0,22860.0,22725.0,22835.0,3768
2019-10-28,22870.0,22990.0,22830.0,22975.0,4475
2019-10-29,22980.0,23005.0,22905.0,22935.0,3525
2019-10-30,22925.0,22975.0,22765.0,22940.0,6081
2019-10-31,22965.0,22990.0,22665.0,22730.0,19235
2019-11-01,22725.0,23005.0,22695.0,22955.0,11712
2019-11-04,22970.0,23185.0,22960.0,23140.0,3723
2019-11-05,23135.0,23390.0,23115.0,23345.0,5918
2019-11-06,23340.0,23385.0,23260.0,23315.0,4794
2019-11-07,23315.0,23660.0,23260.0,23550.0,7254
2019-11-08,23550.0,23610.0,23310.0,23485.0,6072
2019-11-11,23475.0,23490.0,23235.0,23380.0,4924
2019-11-12,23390.0,23590.0,23315.0,23480.0,5331
2019-11-13,23495.0,23505.0,23175.0,23345.0,6807
2019-11-14,23310.0,23370.0,23015.0,23165.0,7047
2019-11-15,23160.0,23410.0,23130.0,23380.0,5130
2019-11-18,23385.0,23505.0,23275.0,23400.0,6104
2019-11-19,23400.0,23445.0,23215.0,23255.0,7771
2019-11-20,23220.0,23305.0,23020.0,23145.0,11399
2019-11-21,23085.0,23160.0,22725.0,23090.0,11618
2019-11-22,23075.0,23215.0,23035.0,23170.0,5832
2019-11-25,23215.0,23440.0,23200.0,23435.0,120946
2019-11-26,23445.0,23625.0,23320.0,23440.0,7068
2019-11-27,23435.0,23600.0,23420.0,23590.0,5106
2019-11-29,23605.0,23605.0,23285.0,23330.0,9728
2019-12-02,23365.0,23595.0,23070.0,23215.0,21417
2019-12-03,23185.0,23390.0,22900.0,23135.0,12897
2019-12-04,23125.0,23385.0,22970.0,23345.0,9200
2019-12-05,23340.0,23445.0,23250.0,23330.0,8343
2019-12-06,23315.0,23565.0,23305.0,23530.0,6664
2019-12-09,23550.0,23560.0,23350.0,23375.0,18670
2019-12-10,23355.0,23485.0,23265.0,23450.0,13771
2019-12-11,23430.0,23475.0,23325.0,23445.0,9192
2019-12-12,23450.0,23795.0,23375.0,23770.0,16957
2019-12-13,23815.0,24075.0,23770.0,23940.0,20104
2019-12-16,23960.0,24140.0,23920.0,24105.0,7236
2019-12-17,24120.0,24120.0,23960.0,24035.0,6976
2019-12-18,24025.0,24025.0,23840.0,23900.0,4175
2019-12-19,23905.0,23915.0,23765.0,23815.0,3866
2019-12-20,23830.0,23875.0,23710.0,23830.0,5520
2019-12-23,23845.0,23895.0,23760.0,23825.0,3117
2019-12-24,23825.0,23830.0,23755.0,23780.0,1132
2019-12-26,23770.0,23960.0,23725.0,23955.0,2050
2019-12-27,23910.0,23960.0,23770.0,23795.0,3829
2019-12-30,23830.0,23830.0,23415.0,23430.0,5257
2019-12-31,23445.0,23485.0,23320.0,23455.0,2895
2020-01-02,23465.0,23790.0,23450.0,23710.0,6562
2020-01-03,23700.0,23800.0,23170.0,23315.0,10253
2020-01-06,23215.0,23365.0,23055.0,23345.0,10566
2020-01-07,23315.0,23570.0,23275.0,23375.0,9216
2020-01-08,23355.0,23605.0,22950.0,23540.0,18677
2020-01-09,23505.0,23800.0,23470.0,23770.0,5001
2020-01-10,23760.0,23895.0,23660.0,23695.0,5315
2020-01-13,23720.0,23975.0,23710.0,23955.0,6242
2020-01-14,23950.0,24045.0,23855.0,24000.0,7859
2020-01-15,23995.0,24000.0,23865.0,23955.0,5506
2020-01-16,23965.0,24090.0,23895.0,24065.0,4624
2020-01-17,24085.0,24135.0,24005.0,24050.0,4516
2020-01-21,24085.0,24095.0,23760.0,23770.0,14048
2020-01-22,23795.0,24035.0,23775.0,23850.0,7222
2020-01-23,23820.0,23900.0,23615.0,23810.0,9534
2020-01-24,23805.0,23910.0,23560.0,23655.0,9497
2020-01-27,23395.0,23455.0,23045.0,23050.0,227800
2020-01-28,23065.0,23400.0,23015.0,23360.0,11372
2020-01-29,23370.0,23410.0,23200.0,23250.0,8110
2020-01-30,23245.0,23295.0,22835.0,23210.0,16671
2020-01-31,23200.0,23410.0,22630.0,22730.0,18114
2020-02-03,22645.0,23020.0,22640.0,22875.0,11774
2020-02-04,22860.0,23415.0,22820.0,23380.0,10333
2020-02-05,23365.0,23715.0,23225.0,23695.0,11362
2020-02-06,23725.0,23990.0,23645.0,23960.0,8561
2020-02-07,23975.0,24030.0,23670.0,23680.0,8833
2020-02-10,23680.0,23810.0,23535.0,23700.0,7315
2020-02-11,23700.0,24020.0,23685.0,23895.0,4419
2020-02-12,23910.0,23980.0,23720.0,23955.0,7022
2020-02-13,23965.0,23975.0,23560.0,23720.0,10623
2020-02-14,23720.0,23770.0,23470.0,23540.0,7442
2020-02-18,23525.0,23625.0,23090.0,23200.0,14442
2020-02-19,23205.0,23670.0,23205.0,23590.0,11033
2020-02-20,23595.0,23800.0,23330.0,23530.0,16164
2020-02-21,23495.0,23580.0,23100.0,23195.0,14944
2020-02-24,23000.0,23000.0,22075.0,22175.0,20843
2020-02-25,22165.0,22735.0,21900.0,22080.0,35807
2020-02-26,22110.0,22515.0,22005.0,22220.0,40257
2020-02-27,22220.0,22335.0,21185.0,21230.0,47837
2020-02-28,21205.0,21460.0,20475.0,21030.0,51214
2020-03-02,20715.0,21610.0,20520.0,21435.0,693900
2020-03-03,21525.0,21740.0,20690.0,20890.0,34381
2020-03-04,20875.0,21445.0,20800.0,21395.0,20275
2020-03-05,21425.0,21460.0,20745.0,20795.0,16150
2020-03-06,20825.0,21065.0,20215.0,20440.0,30230
2020-03-09,20150.0,20150.0,18520.0,18890.0,35609
2020-03-10,18860.0,20190.0,18605.0,19980.0,34438
2020-03-11,19965.0,19985.0,18935.0,19160.0,19093
2020-03-12,19135.0,19350.0,16870.0,17060.0,21661
2020-03-13,17085.0,18610.0,16780.0,18220.0,10020
2020-03-16,18240.0,18240.0,16060.0,16465.0,16239
2020-03-17,16510.0,17570.0,16400.0,17330.0,14644
2020-03-18,17370.0,17520.0,16205.0,16735.0,15084
2020-03-19,16620.0,17800.0,16275.0,17400.0,22789
2020-03-20,17330.0,18220.0,17160.0,17365.0,6403
2020-03-23,17060.0,18220.0,15600.0,17765.0,8450
2020-03-24,17860.0,19460.0,17825.0,19435.0,7075
2020-03-25,19475.0,19750.0,18840.0,19410.0,7968
2020-03-26,19425.0,19525.0,18680.0,19475.0,7906
2020-03-27,19450.0,19575.0,18840.0,18880.0,5640
2020-03-30,18565.0,19405.0,18465.0,19335.0,7657
2020-03-31,19405.0,19600.0,18750.0,18865.0,7806
2020-04-01,18860.0,18980.0,17780.0,17805.0,5237
2020-04-02,17805.0,18335.0,17725.0,18280.0,7522
2020-04-03,18305.0,18310.0,17760.0,17865.0,3935
2020-04-06,17890.0,19125.0,17840.0,19070.0,7448
2020-04-07,19085.0,20030.0,18680.0,19120.0,10651
2020-04-08,19115.0,19595.0,18860.0,19300.0,8766
2020-04-09,19300.0,19760.0,19250.0,19600.0,6325
2020-04-13,19750.0,19750.0,19075.0,19230.0,4481
2020-04-14,19260.0,19825.0,19215.0,19625.0,6594
2020-04-15,19645.0,19730.0,19265.0,19405.0,5529
2020-04-16,19390.0,19525.0,19095.0,19310.0,5841
2020-04-17,19690.0,20010.0,19465.0,19690.0,7261
2020-04-20,19685.0,19855.0,19385.0,19395.0,4723
2020-04-21,19445.0,19595.0,19055.0,19110.0,6025
2020-04-22,19160.0,19410.0,18910.0,19345.0,4228
2020-04-23,19345.0,19725.0,19265.0,19425.0,5235
2020-04-24,19385.0,19525.0,19215.0,19495.0,3366
2020-04-27,19510.0,19890.0,19405.0,19850.0,4932
2020-04-28,19835.0,20200.0,19685.0,20025.0,5356
2020-04-29,20000.0,20560.0,19955.0,20455.0,3051
