# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# BLOCK A = the fixed-contract ladder (nested, increments sum to the session's recoverable pool)
# usd_raw = dollars to the DAY CEILING; usd_to_bar = the same dollars scaled into the bar-recoverable pool min($2000, ceiling) - realised
# rcell = regime_tercile x phase_dec (the matrix's own regime cell); ALL = a session-level component
judge	era	asset	rcell	component	block	improvement_type	usd_raw	usd_to_bar	n_sessions	usd_to_bar_per_session
CELL1_LMART_HP_NOTF	E3	HG	ALL	OPPORTUNITY	A	generation/coverage	6900.000000	6900.000000	130	53.080000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph0	PARTICIPATION	A	throughput/abstention	760.000000	-586.520000	130	-4.510000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	16472.770000	10709.740000	130	82.380000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph0	SEL_WRONG_MEMBER	A	ranking	4873.750000	1684.340000	130	12.960000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph0	SEL_WRONG_MOMENT	A	moment	100.000000	72.850000	130	0.560000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph0	SEL_WRONG_SIDE	A	validity	3875.000000	2407.120000	130	18.520000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph1	PARTICIPATION	A	throughput/abstention	1738.750000	444.500000	130	3.420000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	11941.360000	7697.000000	130	59.210000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph1	SEL_WRONG_MEMBER	A	ranking	6505.000000	6191.430000	130	47.630000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph1	SEL_WRONG_MOMENT	A	moment	306.250000	257.870000	130	1.980000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph1	SEL_WRONG_SIDE	A	validity	1975.000000	1667.780000	130	12.830000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph2	PARTICIPATION	A	throughput/abstention	-4398.750000	-2594.570000	130	-19.960000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	20972.270000	11812.100000	130	90.860000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph2	SEL_WRONG_MEMBER	A	ranking	25785.000000	16492.560000	130	126.870000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph2	SEL_WRONG_MOMENT	A	moment	500.000000	264.140000	130	2.030000
CELL1_LMART_HP_NOTF	E3	HG	rg0|ph2	SEL_WRONG_SIDE	A	validity	5681.250000	2342.790000	130	18.020000
CELL1_LMART_HP_NOTF	E3	HG	rg1|ph0	PARTICIPATION	A	throughput/abstention	-5198.750000	-2841.570000	130	-21.860000
CELL1_LMART_HP_NOTF	E3	HG	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	13004.120000	7565.020000	130	58.190000
CELL1_LMART_HP_NOTF	E3	HG	rg1|ph0	SEL_WRONG_MEMBER	A	ranking	-2508.750000	-1496.420000	130	-11.510000
CELL1_LMART_HP_NOTF	E3	HG	rg1|ph0	SEL_WRONG_MOMENT	A	moment	462.500000	294.590000	130	2.270000
CELL1_LMART_HP_NOTF	E3	HG	rg1|ph0	SEL_WRONG_SIDE	A	validity	2081.250000	1879.510000	130	14.460000
