# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# stated-vs-realised by score tier, on the judge's OWN ordering; usd_per_session = the one-position replay of that tier over the judge's own sessions
judge	tier_frac	n	score_min	usd_per_trade	win_rate	frac_ge_600	frac_ge_1000	n_seated	usd_per_session
CELL1_LMART_CELL_COMPOSED	0.005000	4734	1.930000	226.380000	0.541000	0.310500	0.186700	2255	139.210000
CELL1_LMART_CELL_COMPOSED	0.010000	9469	1.900726	186.670000	0.524800	0.290800	0.176800	3378	156.890000
CELL1_LMART_CELL_COMPOSED	0.020000	18937	1.857143	103.840000	0.487900	0.263600	0.158200	4718	11.400000
CELL1_LMART_CELL_COMPOSED	0.050000	47343	1.767857	-4.580000	0.437800	0.228500	0.136600	6624	-226.100000
CELL1_LMART_CELL_COMPOSED	0.100000	94685	1.657277	-63.470000	0.412500	0.208200	0.122500	7865	-431.060000
CELL1_LMART_CELL_COMPOSED	0.200000	189371	1.478633	-96.800000	0.398500	0.193900	0.113100	8812	-524.810000
CELL1_LMART_CELL_COMPOSED	0.500000	473426	1.004149	-45.540000	0.424300	0.199700	0.117200	9865	-309.740000
CELL1_LMART_CELL_COMPOSED	1.000000	946853	0.001805	-28.130000	0.434400	0.167700	0.094600	10482	-175.140000
