# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# BLOCK A = the fixed-contract ladder (nested, increments sum to the session's recoverable pool)
# usd_raw = dollars to the DAY CEILING; usd_to_bar = the same dollars scaled into the bar-recoverable pool min($2000, ceiling) - realised
# rcell = regime_tercile x phase_dec (the matrix's own regime cell); ALL = a session-level component
judge	era	asset	rcell	component	block	improvement_type	usd_raw	usd_to_bar	n_sessions	usd_to_bar_per_session
E3E7_META_GATE	E3	HG	ALL	OPPORTUNITY	A	generation/coverage	6900.000000	6900.000000	130	53.080000
E3E7_META_GATE	E3	HG	rg0|ph0	PARTICIPATION	A	throughput/abstention	265.000000	-899.450000	130	-6.920000
E3E7_META_GATE	E3	HG	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	16953.500000	11001.780000	130	84.630000
E3E7_META_GATE	E3	HG	rg0|ph0	SEL_WRONG_MEMBER	A	ranking	3600.000000	1017.890000	130	7.830000
E3E7_META_GATE	E3	HG	rg0|ph0	SEL_WRONG_MOMENT	A	moment	300.000000	211.970000	130	1.630000
E3E7_META_GATE	E3	HG	rg0|ph0	SEL_WRONG_SIDE	A	validity	4443.750000	2752.660000	130	21.170000
E3E7_META_GATE	E3	HG	rg0|ph1	PARTICIPATION	A	throughput/abstention	1738.750000	449.970000	130	3.460000
E3E7_META_GATE	E3	HG	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	12337.380000	7943.370000	130	61.100000
E3E7_META_GATE	E3	HG	rg0|ph1	SEL_WRONG_MEMBER	A	ranking	5486.250000	5597.600000	130	43.060000
E3E7_META_GATE	E3	HG	rg0|ph1	SEL_WRONG_MOMENT	A	moment	306.250000	244.600000	130	1.880000
E3E7_META_GATE	E3	HG	rg0|ph1	SEL_WRONG_SIDE	A	validity	2131.250000	1643.900000	130	12.650000
E3E7_META_GATE	E3	HG	rg0|ph2	PARTICIPATION	A	throughput/abstention	-4805.000000	-2918.840000	130	-22.450000
E3E7_META_GATE	E3	HG	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	20002.150000	11633.150000	130	89.490000
E3E7_META_GATE	E3	HG	rg0|ph2	SEL_WRONG_MEMBER	A	ranking	25541.250000	16244.860000	130	124.960000
E3E7_META_GATE	E3	HG	rg0|ph2	SEL_WRONG_MOMENT	A	moment	500.000000	264.420000	130	2.030000
E3E7_META_GATE	E3	HG	rg0|ph2	SEL_WRONG_SIDE	A	validity	5681.250000	2342.790000	130	18.020000
E3E7_META_GATE	E3	HG	rg1|ph0	PARTICIPATION	A	throughput/abstention	-5107.500000	-2510.480000	130	-19.310000
E3E7_META_GATE	E3	HG	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	12867.760000	7423.880000	130	57.110000
