# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# THE-FIX-LIST: components ranked by recoverable $/session, with the named improvement type
# block A = fixed-contract ladder (additive); B = contract change, D-029 reserved; D = diagnostic
# standalone = the same repair applied ALONE from the judge's own takes (order-free)
rank	judge	component	improvement_type	block	usd_per_session	usd_total	share_of_block_A	standalone_usd_per_session	n_repairs	top_cell	top_cell_usd_per_session
1	E3E7_META_GATE	RANKING_RESIDUAL	scoring/foresight	A	567.680000	1100733.880000	0.456500	2170.340000	0	E7|SI|rg0|ph2	11.990000
2	E3E7_META_GATE	SEL_WRONG_MEMBER	ranking	A	387.310000	750987.090000	0.311500	1108.580000	5184	E3|SI|rg2|ph2	16.030000
3	E3E7_META_GATE	SEL_WRONG_SIDE	validity	A	243.920000	472958.000000	0.196200	470.800000	772	E7|SI|rg0|ph2	11.410000
4	E3E7_META_GATE	EXIT	exit-contract (D-029)	B	151.670000	294095.000000	0.122000			E7|HG|rg0|ph0	13.990000
5	E3E7_META_GATE	OPPORTUNITY	generation/coverage	A	102.770000	199262.500000	0.082600			E5|HG|ALL	18.650000
6	E3E7_META_GATE	RISK	stop-structure (D-029)	B	66.010000	127997.500000	0.053100			E6|SI|rg2|ph2	4.480000
7	E3E7_META_GATE	SEL_WRONG_MOMENT	moment	A	27.000000	52350.330000	0.021700	46.800000	793	E7|SI|rg1|ph2	1.710000
8	E3E7_META_GATE	CALIBRATION	threshold	D	0.000000	0.000000	0.000000				
9	E3E7_META_GATE	PARTICIPATION	throughput/abstention	A	-85.240000	-165273.060000	-0.068500	0.000000	339412	E7|HG|rg0|ph2	1.260000
