# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# stated-vs-realised by score tier, on the judge's OWN ordering; usd_per_session = the one-position replay of that tier over the judge's own sessions
judge	tier_frac	n	score_min	usd_per_trade	win_rate	frac_ge_600	frac_ge_1000	n_seated	usd_per_session
E3E7_LMART_SIDEVETO	0.005000	1950	0.761092	-41.750000	0.471300	0.136900	0.075900	240	-4.280000
E3E7_LMART_SIDEVETO	0.010000	3899	0.681672	-7.350000	0.477600	0.177700	0.085700	472	-6.600000
E3E7_LMART_SIDEVETO	0.020000	7798	0.573544	-32.550000	0.462700	0.175000	0.085400	878	-21.840000
E3E7_LMART_SIDEVETO	0.050000	19496	0.395704	-29.240000	0.451800	0.183300	0.093100	2033	-80.970000
E3E7_LMART_SIDEVETO	0.100000	38992	0.222281	-24.450000	0.448500	0.187700	0.100900	3536	-119.360000
E3E7_LMART_SIDEVETO	0.200000	77984	-0.078519	-43.020000	0.439300	0.181200	0.099200	5447	-214.710000
E3E7_LMART_SIDEVETO	0.500000	194961	-0.608502	-63.660000	0.425600	0.167600	0.088700	7878	-314.610000
E3E7_LMART_SIDEVETO	1.000000	389922	-3.507541	-43.960000	0.433200	0.159400	0.083800	8673	-350.950000
