# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# BLOCK A = the fixed-contract ladder (nested, increments sum to the session's recoverable pool)
# usd_raw = dollars to the DAY CEILING; usd_to_bar = the same dollars scaled into the bar-recoverable pool min($2000, ceiling) - realised
# rcell = regime_tercile x phase_dec (the matrix's own regime cell); ALL = a session-level component
judge	era	asset	rcell	component	block	improvement_type	usd_raw	usd_to_bar	n_sessions	usd_to_bar_per_session
E3E7_LMART_SIDEVETO	E3	HG	ALL	OPPORTUNITY	A	generation/coverage	6900.000000	6900.000000	130	53.080000
E3E7_LMART_SIDEVETO	E3	HG	rg0|ph0	PARTICIPATION	A	throughput/abstention	2298.750000	479.240000	130	3.690000
E3E7_LMART_SIDEVETO	E3	HG	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	17986.660000	13478.750000	130	103.680000
E3E7_LMART_SIDEVETO	E3	HG	rg0|ph0	SEL_WRONG_MEMBER	A	ranking	15735.000000	15098.000000	130	116.140000
E3E7_LMART_SIDEVETO	E3	HG	rg0|ph0	SEL_WRONG_MOMENT	A	moment	262.500000	203.810000	130	1.570000
E3E7_LMART_SIDEVETO	E3	HG	rg0|ph0	SEL_WRONG_SIDE	A	validity	4793.750000	4034.170000	130	31.030000
E3E7_LMART_SIDEVETO	E3	HG	rg0|ph1	PARTICIPATION	A	throughput/abstention	905.000000	29.910000	130	0.230000
E3E7_LMART_SIDEVETO	E3	HG	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	17586.290000	12030.150000	130	92.540000
E3E7_LMART_SIDEVETO	E3	HG	rg0|ph1	SEL_WRONG_MEMBER	A	ranking	7012.500000	7412.290000	130	57.020000
E3E7_LMART_SIDEVETO	E3	HG	rg0|ph1	SEL_WRONG_MOMENT	A	moment	600.000000	503.490000	130	3.870000
E3E7_LMART_SIDEVETO	E3	HG	rg0|ph1	SEL_WRONG_SIDE	A	validity	7881.250000	6317.360000	130	48.600000
E3E7_LMART_SIDEVETO	E3	HG	rg0|ph2	PARTICIPATION	A	throughput/abstention	-5711.250000	-4342.950000	130	-33.410000
E3E7_LMART_SIDEVETO	E3	HG	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	23630.960000	16715.530000	130	128.580000
E3E7_LMART_SIDEVETO	E3	HG	rg0|ph2	SEL_WRONG_MEMBER	A	ranking	42416.250000	27948.400000	130	214.990000
