# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# BLOCK B — the contract-change deficits, priced on the judge's own seats from the roster path skeleton
# exit_rule / risk_rule = the best SINGLE FIXED rule for the whole (era, asset) cell — implementable, chosen in-sample, so an upper bound on fixed-rule recovery
# *_oracle_bound = the per-seat hindsight best, which no contract can collect; it is the outer bound only
# NOT summed into the ladder: changing the stop is a user-reserved class (D-029) and the exit contract is the one variant class never measured
judge	era	asset	n_seats	n_winners	n_walled	mean_peak_capture	giveback_usd_per_seat	exit_rule	exit_gain_usd_per_session	exit_oracle_bound_usd_per_session	risk_rule	risk_gain_usd_per_session	risk_oracle_bound_usd_per_session
RANK_FUSED_MULTI	E3	HG	158	75	63	0.538700	906.840000	SESS_CLOSE	69.550000	976.720000	W600	144.950000	353.570000
RANK_FUSED_MULTI	E3	NKD	171	81	48	0.522600	794.660000	H60	362.980000	908.650000	W1200	93.940000	305.770000
RANK_FUSED_MULTI	E3	SI	174	70	83	0.545100	1066.090000	SESS_CLOSE	78.850000	1131.520000	W1800	238.540000	520.560000
RANK_FUSED_MULTI	E4	HG	156	70	33	0.521000	706.890000	H120	255.760000	824.450000	W1200	70.590000	193.290000
RANK_FUSED_MULTI	E4	NKD	169	95	30	0.558900	657.400000	SESS_CLOSE	146.570000	772.270000	W1800	63.950000	184.210000
RANK_FUSED_MULTI	E4	SI	159	82	52	0.631400	871.930000	SESS_CLOSE	36.970000	870.140000	W1800	147.790000	339.790000
RANK_FUSED_MULTI	E5	HG	145	68	22	0.631900	571.250000	H120	240.750000	618.880000	W1200	25.820000	141.760000
RANK_FUSED_MULTI	E5	NKD	157	59	66	0.545800	991.240000	H60	407.170000	1099.500000	W300	302.620000	379.360000
RANK_FUSED_MULTI	E5	SI	140	58	68	0.661800	927.410000	H120	392.230000	979.260000	W300	310.080000	460.970000
RANK_FUSED_MULTI	E6	HG	147	62	41	0.519800	921.730000	SESS_CLOSE	123.460000	859.690000	W300	205.860000	242.500000
RANK_FUSED_MULTI	E6	NKD	157	69	71	0.580500	1106.450000	SESS_CLOSE	124.630000	1084.610000	W600	159.570000	448.960000
RANK_FUSED_MULTI	E6	SI	148	63	75	0.628200	1158.700000	SESS_CLOSE	32.680000	1108.110000	W1200	152.170000	519.140000
RANK_FUSED_MULTI	E7	HG	150	71	49	0.553800	756.710000	SESS_CLOSE	59.540000	800.590000	W300	228.260000	251.780000
RANK_FUSED_MULTI	E7	NKD	178	56	102	0.568700	1307.440000	SESS_CLOSE	116.550000	1376.890000	W300	445.310000	622.060000
RANK_FUSED_MULTI	E7	SI	169	64	92	0.581300	1261.240000	SESS_CLOSE	44.920000	1329.750000	W450	298.000000	590.800000
RANK_FUSED_MULTI	E8	HG	141	59	64	0.611300	1103.060000	SESS_CLOSE	44.520000	968.610000	NO_WALL	168.440000	394.370000
RANK_FUSED_MULTI	E8	NKD	163	58	91	0.546300	1096.780000	H30	548.920000	1229.350000	NO_WALL	479.470000	715.690000
RANK_FUSED_MULTI	E8	SI	156	54	89	0.558500	1423.400000	SESS_CLOSE	71.140000	1325.850000	NO_WALL	378.500000	654.860000
