# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# stated-vs-realised by score tier, on the judge's OWN ordering; usd_per_session = the one-position replay of that tier over the judge's own sessions
judge	tier_frac	n	score_min	usd_per_trade	win_rate	frac_ge_600	frac_ge_1000	n_seated	usd_per_session
RANK_FUSED_MULTI	0.005000	4734	0.962975	56.220000	0.431300	0.304200	0.189300	384	0.290000
RANK_FUSED_MULTI	0.010000	9469	0.801237	83.450000	0.424000	0.290200	0.196100	701	-3.580000
RANK_FUSED_MULTI	0.020000	18937	0.660063	76.900000	0.420400	0.278100	0.192700	1202	-15.080000
RANK_FUSED_MULTI	0.050000	47343	0.478587	27.550000	0.414100	0.258400	0.176400	2276	-34.310000
RANK_FUSED_MULTI	0.100000	94685	0.337019	-0.040000	0.419000	0.240500	0.159100	3727	-34.360000
RANK_FUSED_MULTI	0.200000	189371	0.204674	-13.730000	0.429800	0.224500	0.140300	5816	-111.590000
RANK_FUSED_MULTI	0.500000	473426	0.023545	-24.660000	0.442000	0.186800	0.105500	8626	-118.510000
RANK_FUSED_MULTI	1.000000	946853	-5.248183	-28.130000	0.434400	0.167700	0.094600	10482	-175.140000
