# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# BLOCK A = the fixed-contract ladder (nested, increments sum to the session's recoverable pool)
# usd_raw = dollars to the DAY CEILING; usd_to_bar = the same dollars scaled into the bar-recoverable pool min($2000, ceiling) - realised
# rcell = regime_tercile x phase_dec (the matrix's own regime cell); ALL = a session-level component
judge	era	asset	rcell	component	block	improvement_type	usd_raw	usd_to_bar	n_sessions	usd_to_bar_per_session
FIX2_GBT_CRE26_PRIMARY	E3	HG	ALL	OPPORTUNITY	A	generation/coverage	6900.000000	6900.000000	130	53.080000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg0|ph0	PARTICIPATION	A	throughput/abstention	-297.500000	278.830000	130	2.140000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	15351.540000	10907.400000	130	83.900000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg0|ph0	SEL_WRONG_MEMBER	A	ranking	16110.000000	10673.370000	130	82.100000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg0|ph0	SEL_WRONG_MOMENT	A	moment	68.750000	63.090000	130	0.490000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg0|ph0	SEL_WRONG_SIDE	A	validity	87.500000	49.050000	130	0.380000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg0|ph1	PARTICIPATION	A	throughput/abstention	557.500000	851.440000	130	6.550000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	16217.230000	9862.130000	130	75.860000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg0|ph1	SEL_WRONG_MEMBER	A	ranking	14775.000000	10953.420000	130	84.260000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg0|ph1	SEL_WRONG_SIDE	A	validity	800.000000	371.960000	130	2.860000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg0|ph2	PARTICIPATION	A	throughput/abstention	-135.000000	-4.800000	130	-0.040000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	20994.940000	12478.520000	130	95.990000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg0|ph2	SEL_WRONG_MEMBER	A	ranking	29636.250000	19743.550000	130	151.870000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg0|ph2	SEL_WRONG_MOMENT	A	moment	100.000000	50.040000	130	0.380000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg0|ph2	SEL_WRONG_SIDE	A	validity	200.000000	143.260000	130	1.100000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph0	PARTICIPATION	A	throughput/abstention	4592.500000	4456.800000	130	34.280000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	17591.360000	11005.370000	130	84.660000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph0	SEL_WRONG_MEMBER	A	ranking	12043.750000	9000.680000	130	69.240000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph0	SEL_WRONG_MOMENT	A	moment	6.250000	4.090000	130	0.030000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph0	SEL_WRONG_SIDE	A	validity	425.000000	394.800000	130	3.040000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph1	PARTICIPATION	A	throughput/abstention	1820.000000	1245.030000	130	9.580000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	17099.380000	11228.240000	130	86.370000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph1	SEL_WRONG_MEMBER	A	ranking	17568.750000	10973.910000	130	84.410000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph1	SEL_WRONG_MOMENT	A	moment	106.250000	100.160000	130	0.770000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph1	SEL_WRONG_SIDE	A	validity	137.500000	53.700000	130	0.410000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph2	PARTICIPATION	A	throughput/abstention	-2762.500000	-1453.860000	130	-11.180000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph2	RANKING_RESIDUAL	A	scoring/foresight	24222.620000	15376.390000	130	118.280000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph2	SEL_WRONG_MEMBER	A	ranking	20792.500000	13251.190000	130	101.930000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph2	SEL_WRONG_MOMENT	A	moment	118.750000	95.010000	130	0.730000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg1|ph2	SEL_WRONG_SIDE	A	validity	1212.500000	744.630000	130	5.730000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg2|ph0	PARTICIPATION	A	throughput/abstention	3782.500000	2133.190000	130	16.410000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg2|ph0	RANKING_RESIDUAL	A	scoring/foresight	18786.080000	10055.520000	130	77.350000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg2|ph0	SEL_WRONG_MEMBER	A	ranking	26247.500000	14855.690000	130	114.270000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg2|ph0	SEL_WRONG_MOMENT	A	moment	93.750000	43.930000	130	0.340000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg2|ph0	SEL_WRONG_SIDE	A	validity	1993.750000	957.960000	130	7.370000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg2|ph1	PARTICIPATION	A	throughput/abstention	813.750000	1323.970000	130	10.180000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg2|ph1	RANKING_RESIDUAL	A	scoring/foresight	15006.330000	8390.480000	130	64.540000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg2|ph1	SEL_WRONG_MEMBER	A	ranking	13552.500000	7277.190000	130	55.980000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg2|ph1	SEL_WRONG_MOMENT	A	moment	87.500000	53.220000	130	0.410000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg2|ph2	PARTICIPATION	A	throughput/abstention	675.000000	635.410000	130	4.890000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg2|ph2	RANKING_RESIDUAL	A	scoring/foresight	20319.270000	11497.950000	130	88.450000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg2|ph2	SEL_WRONG_MEMBER	A	ranking	35392.500000	20084.230000	130	154.490000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg2|ph2	SEL_WRONG_MOMENT	A	moment	431.250000	292.180000	130	2.250000
FIX2_GBT_CRE26_PRIMARY	E3	HG	rg2|ph2	SEL_WRONG_SIDE	A	validity	1093.750000	711.700000	130	5.470000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	ALL	OPPORTUNITY	A	generation/coverage	26192.500000	26192.500000	130	201.480000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg0|ph0	PARTICIPATION	A	throughput/abstention	3142.500000	2537.380000	130	19.520000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	20634.010000	16922.340000	130	130.170000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg0|ph0	SEL_WRONG_MEMBER	A	ranking	28802.500000	24182.570000	130	186.020000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg0|ph0	SEL_WRONG_SIDE	A	validity	350.000000	279.870000	130	2.150000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg0|ph1	PARTICIPATION	A	throughput/abstention	935.000000	1144.860000	130	8.810000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	8264.800000	7165.600000	130	55.120000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg0|ph1	SEL_WRONG_MEMBER	A	ranking	3602.500000	3246.090000	130	24.970000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg0|ph2	PARTICIPATION	A	throughput/abstention	-2677.500000	-1605.410000	130	-12.350000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	16675.510000	14245.420000	130	109.580000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg0|ph2	SEL_WRONG_MEMBER	A	ranking	30595.000000	25576.380000	130	196.740000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg0|ph2	SEL_WRONG_MOMENT	A	moment	62.500000	55.840000	130	0.430000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg0|ph2	SEL_WRONG_SIDE	A	validity	2800.000000	1889.370000	130	14.530000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg1|ph0	PARTICIPATION	A	throughput/abstention	-167.500000	114.940000	130	0.880000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	14095.630000	10887.620000	130	83.750000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg1|ph0	SEL_WRONG_MEMBER	A	ranking	19392.500000	14161.310000	130	108.930000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg1|ph0	SEL_WRONG_MOMENT	A	moment	12.500000	12.500000	130	0.100000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg1|ph0	SEL_WRONG_SIDE	A	validity	262.500000	262.500000	130	2.020000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg1|ph1	PARTICIPATION	A	throughput/abstention	1805.000000	1595.160000	130	12.270000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	7789.410000	5686.810000	130	43.740000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg1|ph1	SEL_WRONG_MEMBER	A	ranking	642.500000	811.510000	130	6.240000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg1|ph1	SEL_WRONG_MOMENT	A	moment	75.000000	54.050000	130	0.420000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg1|ph2	PARTICIPATION	A	throughput/abstention	2.500000	-241.740000	130	-1.860000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg1|ph2	RANKING_RESIDUAL	A	scoring/foresight	16387.280000	12066.070000	130	92.820000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg1|ph2	SEL_WRONG_MEMBER	A	ranking	30390.000000	22821.660000	130	175.550000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg1|ph2	SEL_WRONG_MOMENT	A	moment	887.500000	719.320000	130	5.530000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg2|ph0	PARTICIPATION	A	throughput/abstention	-1795.000000	6.670000	130	0.050000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg2|ph0	RANKING_RESIDUAL	A	scoring/foresight	15935.890000	10058.710000	130	77.370000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg2|ph0	SEL_WRONG_MEMBER	A	ranking	20222.500000	12671.200000	130	97.470000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg2|ph0	SEL_WRONG_MOMENT	A	moment	12.500000	7.210000	130	0.060000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg2|ph1	PARTICIPATION	A	throughput/abstention	1972.500000	1297.270000	130	9.980000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg2|ph1	RANKING_RESIDUAL	A	scoring/foresight	7544.000000	5040.520000	130	38.770000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg2|ph1	SEL_WRONG_MEMBER	A	ranking	4057.500000	2945.340000	130	22.660000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg2|ph1	SEL_WRONG_MOMENT	A	moment	37.500000	13.760000	130	0.110000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg2|ph1	SEL_WRONG_SIDE	A	validity	125.000000	125.000000	130	0.960000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg2|ph2	PARTICIPATION	A	throughput/abstention	-2160.000000	-1449.380000	130	-11.150000
FIX2_GBT_CRE26_PRIMARY	E3	NKD	rg2|ph2	RANKING_RESIDUAL	A	scoring/foresight	18233.480000	12128.950000	130	93.300000
