# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# the per-session identity: bar - realised = opportunity + recoverable - surplus
judge	session	era	asset	realised_usd	ceiling_usd	bar_usd	recoverable_usd	opportunity_usd	surplus_usd
m3_model_arm	HG|20210701	E1	HG	-102.500000	3222.500000	2000.000000	2102.500000	0.000000	0.000000
m3_model_arm	HG|20210702	E1	HG	135.000000	1516.250000	2000.000000	1381.250000	483.750000	0.000000
m3_model_arm	HG|20210705	E1	HG	1816.250000	2247.500000	2000.000000	183.750000	0.000000	0.000000
m3_model_arm	HG|20210706	E1	HG	-783.750000	4260.000000	2000.000000	2783.750000	0.000000	0.000000
m3_model_arm	HG|20210707	E1	HG	-926.250000	3178.750000	2000.000000	2926.250000	0.000000	0.000000
m3_model_arm	HG|20210708	E1	HG	-140.000000	2435.000000	2000.000000	2140.000000	0.000000	0.000000
m3_model_arm	HG|20210709	E1	HG	266.250000	3066.250000	2000.000000	1733.750000	0.000000	0.000000
m3_model_arm	HG|20210712	E1	HG	-596.250000	2322.500000	2000.000000	2596.250000	0.000000	0.000000
m3_model_arm	HG|20210713	E1	HG	160.000000	2047.500000	2000.000000	1840.000000	0.000000	0.000000
m3_model_arm	HG|20210714	E1	HG	-15.000000	1960.000000	2000.000000	1975.000000	40.000000	0.000000
m3_model_arm	HG|20210715	E1	HG	366.250000	2253.750000	2000.000000	1633.750000	0.000000	0.000000
m3_model_arm	HG|20210716	E1	HG	41.250000	1591.250000	2000.000000	1550.000000	408.750000	0.000000
m3_model_arm	HG|20210719	E1	HG	1603.750000	2678.750000	2000.000000	396.250000	0.000000	0.000000
m3_model_arm	HG|20210720	E1	HG	128.750000	2166.250000	2000.000000	1871.250000	0.000000	0.000000
m3_model_arm	HG|20210721	E1	HG	-146.250000	2141.250000	2000.000000	2146.250000	0.000000	0.000000
m3_model_arm	HG|20210722	E1	HG	310.000000	1697.500000	2000.000000	1387.500000	302.500000	0.000000
m3_model_arm	HG|20210723	E1	HG	-515.000000	3466.250000	2000.000000	2515.000000	0.000000	0.000000
m3_model_arm	HG|20210726	E1	HG	660.000000	4791.250000	2000.000000	1340.000000	0.000000	0.000000
m3_model_arm	HG|20210727	E1	HG	203.750000	2935.000000	2000.000000	1796.250000	0.000000	0.000000
m3_model_arm	HG|20210728	E1	HG	-515.000000	3147.500000	2000.000000	2515.000000	0.000000	0.000000
m3_model_arm	HG|20210729	E1	HG	16.250000	2160.000000	2000.000000	1983.750000	0.000000	0.000000
m3_model_arm	HG|20210730	E1	HG	203.750000	3110.000000	2000.000000	1796.250000	0.000000	0.000000
m3_model_arm	HG|20210802	E1	HG	-852.500000	3147.500000	2000.000000	2852.500000	0.000000	0.000000
m3_model_arm	HG|20210803	E1	HG	1528.750000	2153.750000	2000.000000	471.250000	0.000000	0.000000
m3_model_arm	HG|20210804	E1	HG	303.750000	1878.750000	2000.000000	1575.000000	121.250000	0.000000
m3_model_arm	HG|20210805	E1	HG	178.750000	1535.000000	2000.000000	1356.250000	465.000000	0.000000
m3_model_arm	HG|20210806	E1	HG	-277.500000	3066.250000	2000.000000	2277.500000	0.000000	0.000000
m3_model_arm	HG|20210809	E1	HG	-21.250000	3653.750000	2000.000000	2021.250000	0.000000	0.000000
m3_model_arm	HG|20210810	E1	HG	-452.500000	2203.750000	2000.000000	2452.500000	0.000000	0.000000
m3_model_arm	HG|20210811	E1	HG	-102.500000	1616.250000	2000.000000	1718.750000	383.750000	0.000000
m3_model_arm	HG|20210812	E1	HG	1228.750000	1841.250000	2000.000000	612.500000	158.750000	0.000000
m3_model_arm	HG|20210813	E1	HG	1897.500000	2078.750000	2000.000000	102.500000	0.000000	0.000000
m3_model_arm	HG|20210816	E1	HG	485.000000	1972.500000	2000.000000	1487.500000	27.500000	0.000000
m3_model_arm	HG|20210817	E1	HG	141.250000	2685.000000	2000.000000	1858.750000	0.000000	0.000000
m3_model_arm	HG|20210818	E1	HG	-1546.250000	3728.750000	2000.000000	3546.250000	0.000000	0.000000
m3_model_arm	HG|20210819	E1	HG	1878.750000	5747.500000	2000.000000	121.250000	0.000000	0.000000
m3_model_arm	HG|20210820	E1	HG	-840.000000	4347.500000	2000.000000	2840.000000	0.000000	0.000000
m3_model_arm	HG|20210823	E1	HG	-165.000000	3328.750000	2000.000000	2165.000000	0.000000	0.000000
m3_model_arm	HG|20210824	E1	HG	1191.250000	2572.500000	2000.000000	808.750000	0.000000	0.000000
m3_model_arm	HG|20210825	E1	HG	97.500000	1991.250000	2000.000000	1893.750000	8.750000	0.000000
m3_model_arm	HG|20210826	E1	HG	-546.250000	1966.250000	2000.000000	2512.500000	33.750000	0.000000
m3_model_arm	HG|20210827	E1	HG	178.750000	2947.500000	2000.000000	1821.250000	0.000000	0.000000
m3_model_arm	HG|20210830	E1	HG	28.750000	1947.500000	2000.000000	1918.750000	52.500000	0.000000
m3_model_arm	HG|20210831	E1	HG	-96.250000	1885.000000	2000.000000	1981.250000	115.000000	0.000000
m3_model_arm	HG|20210901	E1	HG	-1358.750000	2572.500000	2000.000000	3358.750000	0.000000	0.000000
m3_model_arm	HG|20210902	E1	HG	-302.500000	1778.750000	2000.000000	2081.250000	221.250000	0.000000
m3_model_arm	HG|20210903	E1	HG	785.000000	2441.250000	2000.000000	1215.000000	0.000000	0.000000
m3_model_arm	HG|20210906	E1	HG	-171.250000	1660.000000	2000.000000	1831.250000	340.000000	0.000000
m3_model_arm	HG|20210907	E1	HG	566.250000	2185.000000	2000.000000	1433.750000	0.000000	0.000000
m3_model_arm	HG|20210908	E1	HG	1085.000000	2903.750000	2000.000000	915.000000	0.000000	0.000000
m3_model_arm	HG|20210909	E1	HG	85.000000	2478.750000	2000.000000	1915.000000	0.000000	0.000000
m3_model_arm	HG|20210910	E1	HG	1653.750000	3878.750000	2000.000000	346.250000	0.000000	0.000000
m3_model_arm	HG|20210913	E1	HG	-658.750000	3316.250000	2000.000000	2658.750000	0.000000	0.000000
m3_model_arm	HG|20210914	E1	HG	1128.750000	2335.000000	2000.000000	871.250000	0.000000	0.000000
m3_model_arm	HG|20210915	E1	HG	47.500000	3003.750000	2000.000000	1952.500000	0.000000	0.000000
m3_model_arm	HG|20210916	E1	HG	841.250000	3310.000000	2000.000000	1158.750000	0.000000	0.000000
m3_model_arm	HG|20210917	E1	HG	-471.250000	4447.500000	2000.000000	2471.250000	0.000000	0.000000
m3_model_arm	HG|20210920	E1	HG	-1458.750000	3541.250000	2000.000000	3458.750000	0.000000	0.000000
m3_model_arm	HG|20210921	E1	HG	-440.000000	3460.000000	2000.000000	2440.000000	0.000000	0.000000
m3_model_arm	HG|20210922	E1	HG	-390.000000	4022.500000	2000.000000	2390.000000	0.000000	0.000000
m3_model_arm	HG|20210923	E1	HG	1391.250000	1960.000000	2000.000000	568.750000	40.000000	0.000000
m3_model_arm	HG|20210924	E1	HG	1472.500000	2891.250000	2000.000000	527.500000	0.000000	0.000000
m3_model_arm	HG|20210927	E1	HG	1110.000000	1822.500000	2000.000000	712.500000	177.500000	0.000000
m3_model_arm	HG|20210928	E1	HG	366.250000	2903.750000	2000.000000	1633.750000	0.000000	0.000000
m3_model_arm	HG|20210929	E1	HG	-58.750000	3103.750000	2000.000000	2058.750000	0.000000	0.000000
m3_model_arm	HG|20210930	E1	HG	335.000000	3572.500000	2000.000000	1665.000000	0.000000	0.000000
m3_model_arm	HG|20211001	E1	HG	-208.750000	4978.750000	2000.000000	2208.750000	0.000000	0.000000
m3_model_arm	HG|20211004	E1	HG	-427.500000	3928.750000	2000.000000	2427.500000	0.000000	0.000000
m3_model_arm	HG|20211005	E1	HG	460.000000	2535.000000	2000.000000	1540.000000	0.000000	0.000000
m3_model_arm	HG|20211006	E1	HG	1685.000000	2847.500000	2000.000000	315.000000	0.000000	0.000000
m3_model_arm	HG|20211007	E1	HG	35.000000	2585.000000	2000.000000	1965.000000	0.000000	0.000000
m3_model_arm	HG|20211008	E1	HG	110.000000	3085.000000	2000.000000	1890.000000	0.000000	0.000000
m3_model_arm	HG|20211011	E1	HG	1478.750000	2878.750000	2000.000000	521.250000	0.000000	0.000000
m3_model_arm	HG|20211012	E1	HG	-1207.500000	4485.000000	2000.000000	3207.500000	0.000000	0.000000
m3_model_arm	HG|20211013	E1	HG	3666.250000	4572.500000	2000.000000	0.000000	0.000000	1666.250000
m3_model_arm	HG|20211014	E1	HG	-340.000000	3960.000000	2000.000000	2340.000000	0.000000	0.000000
m3_model_arm	HG|20211015	E1	HG	-183.750000	4385.000000	2000.000000	2183.750000	0.000000	0.000000
m3_model_arm	HG|20211018	E1	HG	1678.750000	3222.500000	2000.000000	321.250000	0.000000	0.000000
m3_model_arm	HG|20211019	E1	HG	360.000000	4047.500000	2000.000000	1640.000000	0.000000	0.000000
m3_model_arm	HG|20211020	E1	HG	-1290.000000	4253.750000	2000.000000	3290.000000	0.000000	0.000000
m3_model_arm	HG|20211021	E1	HG	916.250000	5241.250000	2000.000000	1083.750000	0.000000	0.000000
m3_model_arm	HG|20211022	E1	HG	16.250000	3716.250000	2000.000000	1983.750000	0.000000	0.000000
m3_model_arm	HG|20211025	E1	HG	591.250000	2828.750000	2000.000000	1408.750000	0.000000	0.000000
m3_model_arm	HG|20211026	E1	HG	1428.750000	2022.500000	2000.000000	571.250000	0.000000	0.000000
m3_model_arm	HG|20211027	E1	HG	-283.750000	3053.750000	2000.000000	2283.750000	0.000000	0.000000
m3_model_arm	HG|20211028	E1	HG	1828.750000	2535.000000	2000.000000	171.250000	0.000000	0.000000
m3_model_arm	HG|20211029	E1	HG	-1371.250000	3228.750000	2000.000000	3371.250000	0.000000	0.000000
m3_model_arm	HG|20211101	E1	HG	272.500000	2141.250000	2000.000000	1727.500000	0.000000	0.000000
m3_model_arm	HG|20211102	E1	HG	-165.000000	3485.000000	2000.000000	2165.000000	0.000000	0.000000
m3_model_arm	HG|20211103	E1	HG	-808.750000	3197.500000	2000.000000	2808.750000	0.000000	0.000000
m3_model_arm	HG|20211104	E1	HG	197.500000	3510.000000	2000.000000	1802.500000	0.000000	0.000000
m3_model_arm	HG|20211105	E1	HG	1660.000000	2503.750000	2000.000000	340.000000	0.000000	0.000000
m3_model_arm	HG|20211108	E1	HG	-233.750000	2441.250000	2000.000000	2233.750000	0.000000	0.000000
m3_model_arm	HG|20211109	E1	HG	466.250000	3453.750000	2000.000000	1533.750000	0.000000	0.000000
m3_model_arm	HG|20211110	E1	HG	-421.250000	4148.750000	2000.000000	2421.250000	0.000000	0.000000
m3_model_arm	HG|20211111	E1	HG	378.750000	2422.500000	2000.000000	1621.250000	0.000000	0.000000
m3_model_arm	HG|20211112	E1	HG	60.000000	3060.000000	2000.000000	1940.000000	0.000000	0.000000
m3_model_arm	HG|20211115	E1	HG	-565.000000	3422.500000	2000.000000	2565.000000	0.000000	0.000000
m3_model_arm	HG|20211116	E1	HG	153.750000	2397.500000	2000.000000	1846.250000	0.000000	0.000000
m3_model_arm	HG|20211117	E1	HG	-865.000000	5430.000000	2000.000000	2865.000000	0.000000	0.000000
m3_model_arm	HG|20211118	E1	HG	-571.250000	3160.000000	2000.000000	2571.250000	0.000000	0.000000
m3_model_arm	HG|20211119	E1	HG	-715.000000	3898.750000	2000.000000	2715.000000	0.000000	0.000000
m3_model_arm	HG|20211122	E1	HG	1278.750000	2023.750000	2000.000000	721.250000	0.000000	0.000000
