# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# BLOCK A = the fixed-contract ladder (nested, increments sum to the session's recoverable pool)
# usd_raw = dollars to the DAY CEILING; usd_to_bar = the same dollars scaled into the bar-recoverable pool min($2000, ceiling) - realised
# rcell = regime_tercile x phase_dec (the matrix's own regime cell); ALL = a session-level component
judge	era	asset	rcell	component	block	improvement_type	usd_raw	usd_to_bar	n_sessions	usd_to_bar_per_session
RANK_CTXONLY	E3	HG	ALL	OPPORTUNITY	A	generation/coverage	6900.000000	6900.000000	130	53.080000
RANK_CTXONLY	E3	HG	rg0|ph0	PARTICIPATION	A	throughput/abstention	-3885.000000	-4308.170000	130	-33.140000
RANK_CTXONLY	E3	HG	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	23255.340000	15606.830000	130	120.050000
RANK_CTXONLY	E3	HG	rg0|ph0	SEL_WRONG_MEMBER	A	ranking	15980.000000	13155.630000	130	101.200000
RANK_CTXONLY	E3	HG	rg0|ph0	SEL_WRONG_MOMENT	A	moment	350.000000	175.300000	130	1.350000
RANK_CTXONLY	E3	HG	rg0|ph0	SEL_WRONG_SIDE	A	validity	2268.750000	1277.740000	130	9.830000
RANK_CTXONLY	E3	HG	rg0|ph1	PARTICIPATION	A	throughput/abstention	1362.500000	854.990000	130	6.580000
RANK_CTXONLY	E3	HG	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	18625.940000	12432.590000	130	95.640000
RANK_CTXONLY	E3	HG	rg0|ph1	SEL_WRONG_MEMBER	A	ranking	14647.500000	10780.710000	130	82.930000
RANK_CTXONLY	E3	HG	rg0|ph1	SEL_WRONG_MOMENT	A	moment	6.250000	6.250000	130	0.050000
RANK_CTXONLY	E3	HG	rg0|ph2	PARTICIPATION	A	throughput/abstention	-6363.750000	-3673.100000	130	-28.250000
RANK_CTXONLY	E3	HG	rg0|ph2	RANKING_RESIDUAL	A	scoring/foresight	29817.350000	19118.570000	130	147.070000
RANK_CTXONLY	E3	HG	rg0|ph2	SEL_WRONG_MEMBER	A	ranking	28263.750000	18273.270000	130	140.560000
RANK_CTXONLY	E3	HG	rg0|ph2	SEL_WRONG_MOMENT	A	moment	756.250000	536.620000	130	4.130000
RANK_CTXONLY	E3	HG	rg0|ph2	SEL_WRONG_SIDE	A	validity	7937.500000	6931.180000	130	53.320000
RANK_CTXONLY	E3	HG	rg1|ph0	PARTICIPATION	A	throughput/abstention	-3982.500000	-3328.950000	130	-25.610000
RANK_CTXONLY	E3	HG	rg1|ph0	RANKING_RESIDUAL	A	scoring/foresight	20044.410000	13563.500000	130	104.330000
RANK_CTXONLY	E3	HG	rg1|ph0	SEL_WRONG_MEMBER	A	ranking	13147.500000	8819.600000	130	67.840000
RANK_CTXONLY	E3	HG	rg1|ph0	SEL_WRONG_MOMENT	A	moment	131.250000	85.710000	130	0.660000
RANK_CTXONLY	E3	HG	rg1|ph0	SEL_WRONG_SIDE	A	validity	556.250000	363.270000	130	2.790000
RANK_CTXONLY	E3	HG	rg1|ph1	PARTICIPATION	A	throughput/abstention	-6153.750000	-2812.020000	130	-21.630000
RANK_CTXONLY	E3	HG	rg1|ph1	RANKING_RESIDUAL	A	scoring/foresight	20042.050000	12880.210000	130	99.080000
RANK_CTXONLY	E3	HG	rg1|ph1	SEL_WRONG_MEMBER	A	ranking	15445.000000	10465.720000	130	80.510000
RANK_CTXONLY	E3	HG	rg1|ph1	SEL_WRONG_MOMENT	A	moment	175.000000	32.240000	130	0.250000
RANK_CTXONLY	E3	HG	rg1|ph2	PARTICIPATION	A	throughput/abstention	-2087.500000	-169.020000	130	-1.300000
