# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# stated-vs-realised by score tier, on the judge's OWN ordering; usd_per_session = the one-position replay of that tier over the judge's own sessions
judge	tier_frac	n	score_min	usd_per_trade	win_rate	frac_ge_600	frac_ge_1000	n_seated	usd_per_session
RANK_CTXONLY	0.005000	4734	2.579385	77.860000	0.541400	0.172800	0.087500	416	10.070000
RANK_CTXONLY	0.010000	9469	2.282866	25.450000	0.508400	0.142700	0.067500	677	3.330000
RANK_CTXONLY	0.020000	18937	1.987985	1.440000	0.489700	0.133100	0.059900	947	-7.030000
RANK_CTXONLY	0.050000	47343	1.430734	-10.810000	0.474700	0.130800	0.057600	1371	-6.310000
RANK_CTXONLY	0.100000	94685	0.696614	-13.990000	0.453900	0.156200	0.082200	2377	-25.020000
RANK_CTXONLY	0.200000	189371	0.353271	-21.390000	0.440800	0.186800	0.107700	4905	-103.750000
RANK_CTXONLY	0.500000	473426	0.093963	-26.170000	0.441600	0.180400	0.101100	8660	-159.730000
RANK_CTXONLY	1.000000	946853	-11.575573	-28.130000	0.434400	0.167700	0.094600	10482	-175.140000
