# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# BLOCK A = the fixed-contract ladder (nested, increments sum to the session's recoverable pool)
# usd_raw = dollars to the DAY CEILING; usd_to_bar = the same dollars scaled into the bar-recoverable pool min($2000, ceiling) - realised
# rcell = regime_tercile x phase_dec (the matrix's own regime cell); ALL = a session-level component
judge	era	asset	rcell	component	block	improvement_type	usd_raw	usd_to_bar	n_sessions	usd_to_bar_per_session
CELL1_RANK_CTXONLY	E3	HG	ALL	OPPORTUNITY	A	generation/coverage	6900.000000	6900.000000	130	53.080000
CELL1_RANK_CTXONLY	E3	HG	rg0|ph0	PARTICIPATION	A	throughput/abstention	-4616.250000	-4059.040000	130	-31.220000
CELL1_RANK_CTXONLY	E3	HG	rg0|ph0	RANKING_RESIDUAL	A	scoring/foresight	18247.640000	13199.350000	130	101.530000
CELL1_RANK_CTXONLY	E3	HG	rg0|ph0	SEL_WRONG_MEMBER	A	ranking	13202.500000	12186.040000	130	93.740000
CELL1_RANK_CTXONLY	E3	HG	rg0|ph0	SEL_WRONG_MOMENT	A	moment	1537.500000	1191.000000	130	9.160000
CELL1_RANK_CTXONLY	E3	HG	rg0|ph0	SEL_WRONG_SIDE	A	validity	6750.000000	4382.680000	130	33.710000
CELL1_RANK_CTXONLY	E3	HG	rg0|ph1	PARTICIPATION	A	throughput/abstention	2508.750000	909.180000	130	6.990000
CELL1_RANK_CTXONLY	E3	HG	rg0|ph1	RANKING_RESIDUAL	A	scoring/foresight	14802.660000	10360.240000	130	79.690000
CELL1_RANK_CTXONLY	E3	HG	rg0|ph1	SEL_WRONG_MEMBER	A	ranking	4562.500000	2971.550000	130	22.860000
CELL1_RANK_CTXONLY	E3	HG	rg0|ph1	SEL_WRONG_MOMENT	A	moment	1706.250000	1182.610000	130	9.100000
CELL1_RANK_CTXONLY	E3	HG	rg0|ph1	SEL_WRONG_SIDE	A	validity	11556.250000	8619.870000	130	66.310000
CELL1_RANK_CTXONLY	E3	HG	rg0|ph2	PARTICIPATION	A	throughput/abstention	-2443.750000	-1503.640000	130	-11.570000
