# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# THE-FIX-LIST: components ranked by recoverable $/session, with the named improvement type
# block A = fixed-contract ladder (additive); B = contract change, D-029 reserved; D = diagnostic
# standalone = the same repair applied ALONE from the judge's own takes (order-free)
rank	judge	component	improvement_type	block	usd_per_session	usd_total	share_of_block_A	standalone_usd_per_session	n_repairs	top_cell	top_cell_usd_per_session
1	E3E7_F1_NDCG1	RANKING_RESIDUAL	scoring/foresight	A	575.250000	1115402.990000	0.457400	2189.560000	0	E7|SI|rg0|ph2	11.850000
2	E3E7_F1_NDCG1	SEL_WRONG_MEMBER	ranking	A	388.190000	752691.830000	0.308600	1124.250000	5192	E7|SI|rg0|ph2	15.780000
3	E3E7_F1_NDCG1	SEL_WRONG_SIDE	validity	A	253.940000	492399.210000	0.201900	492.850000	788	E7|SI|rg0|ph2	10.250000
4	E3E7_F1_NDCG1	EXIT	exit-contract (D-029)	B	177.670000	344500.000000	0.141300			E7|HG|rg0|ph0	14.040000
5	E3E7_F1_NDCG1	OPPORTUNITY	generation/coverage	A	102.770000	199262.500000	0.081700			E5|HG|ALL	18.650000
6	E3E7_F1_NDCG1	RISK	stop-structure (D-029)	B	70.790000	137253.750000	0.056300			E6|SI|rg0|ph2	4.480000
7	E3E7_F1_NDCG1	SEL_WRONG_MOMENT	moment	A	27.140000	52623.340000	0.021600	48.120000	785	E7|SI|rg1|ph2	1.740000
8	E3E7_F1_NDCG1	CALIBRATION	threshold	D	0.000000	0.000000	0.000000				
9	E3E7_F1_NDCG1	PARTICIPATION	throughput/abstention	A	-89.550000	-173636.120000	-0.071200	0.000000	373043	E7|HG|rg0|ph2	1.330000
