# PORT_M2_SHEETS_SPEC.md port m2 deficit ledger — orthogonal dollar decomposition of any scored judge's gap to the D-048/D-021 bars (spec_sha16=f6ef73a41dbf8588)
# params_hash=9fae0a685b6c9ab64f7a2a80f80e1707f19c2c4aca06d972368322da45ee13da
# stated-vs-realised by score tier, on the judge's OWN ordering; usd_per_session = the one-position replay of that tier over the judge's own sessions
judge	tier_frac	n	score_min	usd_per_trade	win_rate	frac_ge_600	frac_ge_1000	n_seated	usd_per_session
CELL1_PROBE_PRE_V_shared_MULTI_FUSED	0.005000	4734	0.861161	-54.330000	0.423700	0.094600	0.050500	675	-20.740000
CELL1_PROBE_PRE_V_shared_MULTI_FUSED	0.010000	9469	0.821095	-59.960000	0.421300	0.097600	0.048900	1276	-32.240000
CELL1_PROBE_PRE_V_shared_MULTI_FUSED	0.020000	18937	0.779907	-60.670000	0.422300	0.102900	0.053300	2188	-39.760000
CELL1_PROBE_PRE_V_shared_MULTI_FUSED	0.050000	47343	0.723504	-53.910000	0.427900	0.118300	0.064700	4290	-57.830000
CELL1_PROBE_PRE_V_shared_MULTI_FUSED	0.100000	94685	0.676608	-39.790000	0.435000	0.135400	0.073600	6644	-92.030000
CELL1_PROBE_PRE_V_shared_MULTI_FUSED	0.200000	189371	0.620241	-35.190000	0.437100	0.152100	0.080900	8954	-208.810000
CELL1_PROBE_PRE_V_shared_MULTI_FUSED	0.500000	473426	0.490534	-34.650000	0.433400	0.168900	0.094400	10211	-142.270000
CELL1_PROBE_PRE_V_shared_MULTI_FUSED	1.000000	946853	-0.597097	-28.130000	0.434400	0.167700	0.094600	10482	-175.140000
